scenario,time,log_capital,log_capability,log_population,log_output,log_wage,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_automated_research,log_effective_research,human_research_share,ai_share,automated_research_share,inverse_demand_elasticity,inference_share,consumption_share,gross_capital_return,net_capital_return,capital_output_ratio,monopoly_foc_log_error,research_mix_log_error,automation_share_cost_error,capital_growth,capability_growth,output_growth,output_per_capita_growth,wage_growth,production_labor_growth,ai_service_growth,capital_deepening_wage_contribution,ai_substitution_wage_contribution,wage_growth_identity,production_labor_income_share,aggregate_labor_income_share,production_labor_share_growth,aggregate_labor_share_growth,ai_displacement_share_contribution,research_reallocation_share_contribution,production_labor_share_growth_identity,aggregate_labor_share_growth_identity,log_output_per_capita,log_capital_per_production_worker,log_ai_services_per_production_worker,log_human_to_automated_research_ratio,log_automated_research_per_capita,human_research_population_share_growth,human_research_population_share_growth_identity,capital_return_growth,consumption_per_capita_growth,euler_implied_net_return,euler_gap
sigma_hm1_sigma_xl0_5,119.0,2.5785767503717336,2.3404960051167563,1.428000000000001,1.2802740778110295,-1.484925070957322,-0.494215499388867,-2.8347115045056235,-1.8924622748234465,1.391194799151163,-3.996426630699443,-2.6288497993800455,0.036136123072429166,0.6222515507326323,0.35,0.9608399102765042,0.016326175793377,0.7451322210191379,0.09008827130087974,0.04008827130087973,3.663073952189129,-1.9761969838327786e-13,7.651245104156601e-08,1.7406582342172072e-08,0.013725806871799417,0.017942409841519364,0.01329703850772801,0.0012970385077280093,0.002307068855109673,0.01203790837296137,0.013722013928444188,0.0005570065046165557,0.0017500552801393626,0.0023070617847559182,0.2530914610091364,0.26258008736243454,0.0010479387203428114,0.001010030347381674,0.0010479372934966244,-3.790837296136981e-05,0.0010479372934966244,0.0010100289205352546,-0.14772592218897151,1.1873819512205706,-1.88541029854003,2.1039643558759966,-5.424426630699444,-0.0010111333750852936,-0.0010100303473816637,-0.00042876836407140795,0.0016808591028099062,0.04168085910280991,-0.0015925878019301745
sigma_hm1_sigma_xl0_5,119.5,2.5854362453451616,2.349465035296725,1.434000000000001,1.2869198499313077,-1.4837765541385348,-0.48735819948783243,-2.8368232347845574,-1.886966007877907,1.3972136796220929,-3.9897808585791648,-2.6229512056233473,0.03611792469672403,0.6220544562335212,0.35,0.9611690580900196,0.01618382350474538,0.7452745733077696,0.090069019435857,0.040069019435857,3.6638569184714034,1.829647544582258e-13,-9.118435007060555e-07,-2.0744442474907032e-07,0.013712188665848238,0.017933713588255257,0.013286047818041435,0.0012860478180414352,0.002287109228431561,0.01203754486853681,0.013707181451110939,0.0005526324531127714,0.001734470143722844,0.0022871025968356157,0.2532235143235408,0.26271213129870324,0.0010386062789269346,0.001001061410389914,0.001038604876480745,-3.754486853680891e-05,0.001038604876480745,0.001001060007943936,-0.14708015006869335,1.1882225657230687,-1.8845718791099253,2.102814850701258,-5.423780858579166,-0.001001960136346014,-0.0010010614103901257,-0.0004261408478068024,0.001666343763642053,0.041666343763642054,-0.0015973243277850532
sigma_hm1_sigma_xl0_5,120.0,2.5922889520361,2.358429730129537,1.440000000000001,1.293560125629071,-1.4826379617288905,-0.48050831793775606,-2.838938048067293,-1.8814642349597925,1.4032323440196999,-3.9831405828814015,-2.6170509567323554,0.036099934250534524,0.6218590150116218,0.35,0.9614954449305917,0.016042751141579936,0.745415645670935,0.09004988801672907,0.04004988801672907,3.664635317910602,-9.547918011776346e-14,-8.222135048363555e-07,-1.870535955017516e-07,0.013698655659798442,0.01792506209956119,0.013275098028650234,0.0012750980286502338,0.0022673456556199234,0.012037113035177516,0.013692406692431991,0.0005483090661249058,0.0017190300030362725,0.0022673390691611782,0.2533544599422134,0.26284307776784055,0.0010293606621474272,0.0009922476269697,0.001029359283255253,-3.711303517751549e-05,0.001029359283255253,0.0009922462480777374,-0.1464398743709301,1.1890566080164002,-1.883740661957456,2.101676347921609,-5.423140582881403,-0.0009909478779084324,-0.0009922476269696896,-0.0004235576311482081,0.0016519037538321735,0.041651903753832174,-0.001602015737103106
sigma_hm1_sigma_xl0_5,120.5,2.599134913985896,2.3673901088117666,1.446000000000001,1.300194947959958,-1.481509208482915,-0.47366579279540044,-2.841055901607167,-1.8759569557558153,1.4092507926572704,-3.9765057605505145,-2.61114903743396,0.0360821514435334,0.6216652136572056,0.35,0.9618190931924666,0.015902946864050596,0.7455554499484643,0.0900308769247584,0.0400308769247584,3.6654091493054244,-1.7408297026122455e-13,3.8790556056156333e-07,8.824850994404443e-08,0.013685207769658578,0.017916455317469868,0.013264279376606902,0.001264279376606902,0.0022477271400298537,0.012036750612335556,0.013677822039890541,0.0005439908619165972,0.0017037290227949681,0.0022477198847115653,0.2534843068496722,0.2629729361576637,0.0010201983757585076,0.00098344776342274,0.0010201970196377053,-3.675061233555585e-05,0.0010201970196377053,0.0009834464073021495,-0.14580505204004313,1.1898841213286258,-1.8829165854526708,2.100548804794699,-5.422505760550516,-0.0009817735575858855,-0.0009834477634229517,-0.0004209283930516755,0.0016376279822137296,0.04163762798221373,-0.0016067510574553287
sigma_hm1_sigma_xl0_5,121.0,2.6059741749287784,2.3763461897233658,1.452000000000001,1.3068244050056779,-1.4803902345888607,-0.4668304958978655,-2.8431766856212315,-1.8704460085173784,1.4152690946320354,-3.969876303504795,-2.605246611762974,0.03606450968195453,0.6214730393405297,0.35,0.9621400243013155,0.01576439929176704,0.7456939975207479,0.09001199007725101,0.04001199007725101,3.66617824710668,1.5143442055887135e-13,8.519923322403145e-07,1.9382823074343136e-07,0.013671847766416279,0.01790788368594806,0.013253591148597366,0.0012535911485973654,0.0022282524046601804,0.01203645749283222,0.0136634265672686,0.0005396787902827393,0.0016885660840570524,0.002228244874339792,0.2536130636418451,0.2631016973533849,0.0010111187488950346,0.0009746612560626033,0.0010111174156030253,-3.6457492832219635e-05,0.0010111174156030253,0.0009746599227708056,-0.1451755949943232,1.190705080296743,-1.882099590529901,2.0994302949874166,-5.421876303504796,-0.0009744372825588599,-0.000974661256062815,-0.0004182566178189129,0.0016235154420026765,0.04162351544200268,-0.001611525364751669
sigma_hm1_sigma_xl0_5,121.5,2.6128067778241992,2.3852979935954295,1.458000000000001,1.3134485391085553,-1.4792809560782547,-0.46000236622813184,-2.845300359823561,-1.8649313930383742,1.4212872501501026,-3.963252169401917,-2.5993436647656143,0.03604700877487592,0.6212824787987874,0.35,0.962458260406025,0.015627096772354507,0.7458313000401604,0.08999322734215551,0.039993227342155505,3.666942610529295,-6.661338147750939e-14,6.118790647491323e-07,1.3920247449172862e-07,0.01365857555666225,0.017899347149065152,0.013242987327262368,0.0012429873272623675,0.002208944940783164,0.01203616478383629,0.013649152628681938,0.000535395555032567,0.0016735422144850904,0.0022089377695176573,0.25374073920481244,0.26322937063800567,0.0010021223973568638,0.000965957613520807,0.0010021210865180181,-3.6164783836289266e-05,0.0010021210865180181,0.0009659563026817289,-0.14455146089144577,1.1915195276740966,-1.8812896163782344,2.098320776363543,-5.421252169401918,-0.0009671005970233182,-0.0009659576135207966,-0.0004155882293998825,0.001609520293868516,0.04160952029386852,-0.0016162929517130123
sigma_hm1_sigma_xl0_5,122.0,2.6196327655829075,2.3942455411266756,1.464000000000001,1.3200673923329402,-1.4781812896480775,-0.4531813432691836,-2.8474268843958592,-1.8594131091144017,1.4273052594158717,-3.9566333161775322,-2.593440181586497,0.036029648532945865,0.6210935188640255,0.35,0.9627738234970774,0.015491027761896946,0.745967369050618,0.08997458856735135,0.03997458856735135,3.667702239649313,-7.105427357601002e-14,-2.909911707149604e-07,-6.6200494197588e-08,0.013645391032790888,0.017890845650523547,0.013232422515372821,0.0012324225153728212,0.002189828213831513,0.012035803793615685,0.013634932062446703,0.000531163788927817,0.0016586577000173345,0.0021898214889451515,0.25386734236110287,0.2633559652272971,0.000993209492074154,0.0009574056984589241,0.0009932082036031944,-3.5803793615684504e-05,0.0009932082036031944,0.0009574044099875099,-0.14393260766706084,1.1923275061670358,-1.8804866026850553,2.0972202070631303,-5.4206333161775335,-0.0009579248440796384,-0.0009574056984586916,-0.0004129685174180664,0.0015955971559135085,0.04159559715591351,-0.0016210085885621575
sigma_hm1_sigma_xl0_5,122.5,2.6264521827149894,2.4031888474562537,1.470000000000001,1.3266809616239281,-1.4770911278644232,-0.44636743416568514,-2.849556281621939,-1.8538893178824538,1.4333230539437183,-3.9500197468865443,-2.5875349680338853,0.03601249498306424,0.6209061461042499,0.35,0.9630867360059028,0.015356180566088177,0.7461022162464267,0.08995606939867228,0.03995606939867227,3.6684573059488383,2.1449508835758024e-13,9.273344359073121e-08,2.1096858149327602e-08,0.013632291114792375,0.017882388659250525,0.013221941334736753,0.001221941334736753,0.002170876139633293,0.012035443272111923,0.013620830719268007,0.000526959788084549,0.001643909272525884,0.002170869060610433,0.25399288211015253,0.26348150861736563,0.0009843780770086852,0.0009489348048965507,0.000984376809895739,-3.544327211192286e-05,0.000984376809895739,0.0009489335377838161,-0.14331903837607296,1.193129128771271,-1.8796904881094034,2.0961304290040905,-5.420019746886545,-0.0009487486224193376,-0.0009489348048965403,-0.0004103497800556216,0.0015817898882749537,0.041581789888274955,-0.001625720489602682
sigma_hm1_sigma_xl0_5,123.0,2.6332650717369264,2.4121279340287063,1.476000000000001,1.333289333667677,-1.4760104135084442,-0.43956051254991557,-2.851688446578622,-1.848361857736821,1.4393407026879836,-3.9434113748427952,-2.5816291887239116,0.03599548166398178,0.6207203479902789,0.35,0.9633970188562343,0.015222544179340146,0.7462358526331748,0.08993767373636592,0.03993767373636592,3.669207644477532,-2.2604140781368187e-13,-1.0480869327977871e-07,-2.3843978125270837e-08,0.013619278561587775,0.017873966614442034,0.013211588169267818,0.001211588169267818,0.002152062642694963,0.012035151903445618,0.01360691466949615,0.0005227617971869118,0.0016292939689387534,0.0021520557661256655,0.25411736684651315,0.26360599147932284,0.0009756263768727624,0.0009404744734269332,0.0009756251311010501,-3.5151903445617555e-05,0.0009756251311010501,0.0009404732276554325,-0.1427106663323241,1.1939243690489427,-1.8789012152378992,2.0950495171059744,-5.419411374842796,-0.0009414105965541708,-0.0009404744734271449,-0.0004076903923199565,0.001568142180323362,0.04156814218032336,-0.0016304684439574432
sigma_hm1_sigma_xl0_5,123.5,2.640071475810306,2.4210628198860378,1.482000000000001,1.339892549793196,-1.4749390652217282,-0.432760519496189,-2.8538233393822265,-1.842830728479008,1.445358205847164,-3.9368081587172767,-2.5757228290624017,0.035978608391779555,0.6205361116627495,0.35,0.9637046935232084,0.015090107396318955,0.7463682894161959,0.08991940134143214,0.03991940134143214,3.669953258996465,5.3290705182007514e-14,-8.433896829806997e-07,-1.9187117716867874e-07,0.013606353204115351,0.017865579468741868,0.013201272269116382,0.0012012722691163817,0.0021334358344629045,0.012034792338182942,0.013593049240417265,0.0005186150857576949,0.0016148143140704934,0.0021334293998281884,0.2542408051859578,0.2637294228106523,0.000966955903529465,0.0009321635653467553,0.0009669546790841279,-3.479233818294222e-05,0.0009669546790841279,0.0009321623409011857,-0.14210745020680515,1.1947132699631422,-1.878118725343353,2.0939774302382688,-5.418808158717278,-0.0009322334186530057,-0.0009321635653465228,-0.00040508093499896924,0.0015545637898680131,0.041554563789868014,-0.0016351624484358743
sigma_hm1_sigma_xl0_5,124.0,2.646871438243499,2.4299935232567784,1.488000000000001,1.3464906059367934,-1.4738769776739813,-0.4259674633094983,-2.8559609865662767,-1.837294091155474,1.4513754950261666,-3.930210102573679,-2.569814695151846,0.035961941109296146,0.6203534239205714,0.35,0.9640097820526459,0.014958858803962952,0.746499538008552,0.0899012478814552,0.0399012478814552,3.670694320451944,3.241851231905457e-14,-1.7466199997429044e-07,-3.973560597225756e-08,0.013593511977751035,0.01785723665667592,0.013191038215835782,0.0011910382158357817,0.002114969739001049,0.012034433228013564,0.013579300250709414,0.0005144959874133658,0.0016004671235423542,0.00211496311095572,0.25436320597321715,0.2638518299432151,0.0009583647511790527,0.0009239315231654999,0.0009583635470313499,-3.443322801356327e-05,0.0009583635470313499,0.0009239303190177866,-0.14150939406320773,1.1954959432173322,-1.877342958335665,2.092916011418205,-5.41821010257368,-0.0009230557856581001,-0.0009239315231652674,-0.0004024737619152535,0.0015410985576930214,0.04154109855769302,-0.001639850676237821
sigma_hm1_sigma_xl0_5,124.5,2.653665001779326,2.4389200639213957,1.494000000000001,1.3530835880090317,-1.4728240954827272,-0.4191812192454796,-2.8581012831668753,-1.831753784264666,1.4573926390751775,-3.923617120501441,-2.563905951947537,0.03594541345189118,0.6201722725303697,0.35,0.9643123048742827,0.014828787721615807,0.7466296090908991,0.08988321716595077,0.039883217165950766,3.6714306675374475,3.8191672047105385e-14,3.234782397498748e-08,7.3591299720732195e-09,0.013580757577234703,0.017848928639287262,0.01318093067126691,0.0011809306712669103,0.0020966384783582814,0.01203414316066187,0.01356573337512157,0.0005103827574690351,0.001586249139090869,0.002096631896559904,0.2544845774046523,0.2639732033388888,0.0009498509677532407,0.0009157078070913816,0.0009498497838867479,-3.414316066186959e-05,0.0009498497838867479,0.0009157066232248784,-0.14091641199096938,1.1962723627041487,-1.876573858320657,2.091863336236775,-5.417617120501442,-0.0009157164584787658,-0.0009157078070913711,-0.0003998269059677928,0.0015277903889604483,0.04152779038896045,-0.0016445732230096835
sigma_hm1_sigma_xl0_5,125.0,2.660452209774495,2.4478424592676404,1.500000000000001,1.3596715366080603,-1.471780339195623,-0.41240172993437674,-2.8602441892020174,-1.8262098076139528,1.4634096381868285,-3.917029171902412,-2.5579965851149136,0.035929025241044764,0.6199926449368698,0.35,0.9646122829554274,0.014699883273457767,0.7467585135390572,0.08986530887463205,0.03986530887463205,3.6721623074858782,-3.863576125695545e-14,-1.833133871365078e-07,-4.1703796638259405e-08,0.013568089776004849,0.01784065537813892,0.013170904042180132,0.0011709040421801313,0.0020784654828485127,0.012033853476893785,0.013552280770072755,0.000506297978706651,0.0015721609685827435,0.0020784589472893945,0.2546049278922972,0.2640935517802054,0.0009414149175621667,0.0009075614406681698,0.0009414137536423614,-3.3853476893785234e-05,0.0009414137536423614,0.0009075602767485762,-0.14032846339194083,1.1970425715876665,-1.8758113681212052,2.0908193642884596,-5.4170291719024135,-0.0009083767477160443,-0.0009075614406683814,-0.00039718573382471756,0.0015145937807877208,0.04151459378078772,-0.0016492849061556722
sigma_hm1_sigma_xl0_5,125.5,2.667233105469917,2.4567607266639238,1.5060000000000011,1.3662544920512119,-1.4707456299998787,-0.4056289384754068,-2.8623896651393306,-1.820662161012382,1.4694264925520713,-3.9104462164592606,-2.5520865804187896,0.035912776299783705,0.6198145286753464,0.35,0.9649097371121715,0.0145721346844494,0.7468862621280655,0.08984752267308371,0.03984752267308371,3.672889248162438,1.7674750552032492e-13,-7.829592236774374e-07,-1.7812324426547121e-07,0.01355550833750585,0.01783241683430649,0.013160912603499941,0.001160912603499941,0.002060473956900566,0.01203349570583212,0.013538874931551259,0.0005022641684523311,0.0015582033784954992,0.00206046754694783,0.2547242657875179,0.26421288398561393,0.0009330570592327447,0.0008995613534008573,0.0009330559152667659,-3.349570583211989e-05,0.0009330559152667659,0.000899560209434646,-0.13974550794878926,1.197806612917846,-1.875055431027478,2.0897840554468785,-5.416446216459262,-0.000899197775613203,-0.0008995613534006248,-0.0003945957340059092,0.0015014631329174355,0.041501463132917436,-0.0016539404598337262
sigma_hm1_sigma_xl0_5,126.0,2.674007731746939,2.46567488424745,1.5120000000000011,1.3728324492115602,-1.4697198652387224,-0.3988628550028255,-2.8645377392502755,-1.815109005389566,1.4754431338926606,-3.9038682592989122,-2.5461747442578373,0.03589673246244128,0.6196379109238661,0.35,0.9652046887571436,0.014445530958875435,0.7470128658536395,0.08982985417764494,0.03982985417764494,3.673611663082537,-7.238654120556021e-14,1.8026440029572655e-07,4.1010149887110714e-08,0.013543010160864344,0.017824222423835172,0.013151000663885526,0.0011510006638855257,0.002042637989392082,0.012033138372445462,0.013525581873228942,0.000498257690178231,0.0015443735369056195,0.0020426312270838505,0.2548425996810097,0.2643312270187714,0.0009247756979520183,0.0008916373255067889,0.000924774572997377,-3.313837244546189e-05,0.000924774572997377,0.0008916362005519151,-0.1391675507884409,1.1985645978542785,-1.874305988895486,2.0887592539093465,-5.415868259298914,-0.0008900183658355765,-0.0008916373255065564,-0.00039200949697881793,0.0014884420935224463,0.04148844209352245,-0.0016585879158775088
sigma_hm1_sigma_xl0_5,126.5,2.6807761304296713,2.4745849532776036,1.5180000000000011,1.3794054927150974,-1.4687029920104866,-0.3921033566021779,-2.8666883098797813,-1.8095521793782177,1.4814596309245167,-3.897295215795375,-2.5402622421242227,0.03588082748893194,0.6194627797714001,0.35,0.9654971577817619,0.014320061788853452,0.7471383350236614,0.08981230716439075,0.03981230716439074,3.6743293922510443,-1.758593271006248e-13,8.360004470908677e-07,1.9019007790888054e-07,0.013530597917165293,0.017816062612787252,0.013141257973174891,0.001141257973174891,0.0020249074173004367,0.01203291834722986,0.013512533773660573,0.0004942342580786933,0.0015306663640325237,0.002024900622111217,0.25495993755316193,0.2644485711129606,0.0009165677913554049,0.000883649444125334,0.0009165666850494155,-3.2918347229859285e-05,0.0009165666850494155,0.0008836483378195562,-0.13859450728490375,1.1993164995051546,-1.8735629875266946,2.0877430364171574,-5.415295215795377,-0.0008845163451529636,-0.0008836494441255456,-0.00038933994399040217,0.0014756192613311625,0.04147561926133116,-0.001663312096940421
sigma_hm1_sigma_xl0_5,127.0,2.6875383446570082,2.4834909502563933,1.5240000000000011,1.3859737071847351,-1.467694957821422,-0.3853503212291649,-2.8688412714855582,-1.803993521734719,1.4874760522398904,-3.8907270013257373,-2.5343502395915753,0.035864995253949684,0.6192891234647087,0.35,0.9657871638139366,0.014195717013050333,0.7472626797994646,0.08979488528853695,0.039794885288536946,3.6750422804106773,-9.725553695716371e-14,-6.866366275559699e-07,-1.5620984866737686e-07,0.013518274192001384,0.017807927913826887,0.013131548932090897,0.001131548932090897,0.00200735454965395,0.01203263025370438,0.013499529557813306,0.0004902624996380115,0.0015170860897018553,0.0020073485893398668,0.2550762872786452,0.2645649063907096,0.0009084358712674323,0.0008758056175632856,0.000908434784252608,-3.263025370437919e-05,0.000908434784252608,0.0008758045305482288,-0.13802629281526602,1.2000622924171178,-1.8728263734690553,2.086733479591018,-5.414727001325739,-0.0008771750441471937,-0.0008758056175630531,-0.00038672525991048645,0.0014628599202763937,0.041462859920276394,-0.001667974631739448
sigma_hm1_sigma_xl0_5,127.5,2.694294417182278,2.49239289245873,1.5300000000000011,1.3925370416471883,-1.4666956374608326,-0.37860382704436457,-2.8709967195030948,-1.7984293544223648,1.493492261178221,-3.884163666863284,-2.5284363637766867,0.035849367522461234,0.6191169290423725,0.35,0.9660747284992379,0.014072485638680656,0.7473859111738342,0.08977758006403691,0.03977758006403691,3.675750669205121,9.237055564881302e-14,-5.334261370393278e-07,-1.2135445581762383e-07,0.013506032982591565,0.01779983719495168,0.013121872887469577,0.0011218728874695764,0.001989978075271681,0.012032274118612518,0.013486568445270741,0.0004863404251130854,0.0015036316565321213,0.0019899720816452067,0.25519165754161044,0.264680278107431,0.0009003793064146226,0.0008681051878021151,0.000900378237444384,-3.2274118612517916e-05,0.000900378237444384,0.0008681041188318661,-0.13746295835281286,1.2008021560040567,-1.8720960882225857,2.0857343124409193,-5.414163666863285,-0.0008679944360752145,-0.0008681051878021047,-0.0003841600951219881,0.0014501631468930576,0.04145016314689306,-0.0016725830828561508
sigma_hm1_sigma_xl0_5,128.0,2.701044390392467,2.5012907979217167,1.5360000000000011,1.3990955800722047,-1.4657049797461503,-0.37186375278389416,-2.873154550705611,-1.7928615161707941,1.499508326358503,-3.877605128438268,-2.52252178046441,0.03583387814431209,0.6189461849055261,0.35,0.9663598712077714,0.013950357681705853,0.7475080391308091,0.089760395157231,0.039760395157230996,3.676454403102253,8.881784197001252e-16,-5.758849002113209e-07,-1.3101382606572898e-07,0.013493876882397726,0.017791780953636805,0.013112319464562816,0.0011123194645628158,0.0019727278405816673,0.012031986782665927,0.013473782740900608,0.0004824237329114939,0.001490298159961811,0.001972721892873305,0.2553060561132975,0.2647946762762429,0.0008923951586845558,0.0008604083760184178,0.0008923941077615636,-3.198678266592633e-05,0.0008923941077615636,0.0008604073250956372,-0.13690441992779645,1.2015360640339638,-1.8713720791423971,2.0847436122674736,-5.413605128438269,-0.0008606523774905561,-0.0008604083760188515,-0.00038155741783491015,0.001437617455471052,0.04143761745547105,-0.0016772222982400567
sigma_hm1_sigma_xl0_5,128.5,2.707788306769726,2.5101846838737747,1.5420000000000011,1.405649361111751,-1.464722909620251,-0.36513004430346396,-2.875314728177239,-1.7872900067998554,1.505524247960887,-3.8710513473987214,-2.5166064760094584,0.03581852695248013,0.6187768791269429,0.35,0.9666426118580054,0.013829322955320756,0.7476290738571941,0.08974333015656578,0.03974333015656578,3.6771534934605565,2.220446049250313e-15,-7.774276085115162e-07,-1.768648015820773e-07,0.013481805600299004,0.017783759148353347,0.013102797984579917,0.0011027979845799167,0.0019556514283161075,0.012031631515901697,0.01346103839356938,0.00047855744785111134,0.0014770881576988803,0.001955645605549992,0.2554194909849482,0.26490810923553165,0.0008844849596378879,0.0008528534437362012,0.0008844839267657965,-3.163151590169708e-05,0.0008844839267657965,0.0008528524108640994,-0.13635063888825005,1.202264058808839,-1.870654292264351,2.083761340598866,-5.4130513473987225,-0.0008514709010905008,-0.0008528534437361908,-0.0003790076157190875,0.0014251326868152114,0.04142513268681521,-0.0016818025302494308
sigma_hm1_sigma_xl0_5,129.0,2.714526208410553,2.519074568308776,1.5480000000000012,1.4121983780567846,-1.4637493283178342,-0.3584027143903248,-2.8774772826991004,-1.7817129870718846,1.5115399578744046,-3.864502330453688,-2.5106892572555157,0.03580337962594207,0.6186089994415087,0.35,0.9669229709326804,0.013709371063405777,0.7477490257491092,0.08972638061575448,0.03972638061575448,3.6778481170793755,1.3500311979441904e-13,8.066577450449586e-07,1.835146149486988e-07,0.013469815991122264,0.01777578116803106,0.013093397968910292,0.0010933979689102917,0.0019386989065754978,0.012031344922694087,0.01344846760461782,0.00047469545258129825,0.0014639968900656817,0.00193869234264698,0.2555319703741891,0.2650206036555657,0.000876645860359293,0.0008453009376652165,0.0008766448443507076,-3.1344922694086924e-05,0.0008766448443507076,0.0008452999216566207,-0.13580162194321654,1.2029862505361484,-1.8699426722647294,2.082789343381803,-5.412502330453689,-0.0008441280997666389,-0.0008453009376652061,-0.00037641802221197174,0.0014127972859265259,0.04141279728592653,-0.001686416670172046
sigma_hm1_sigma_xl0_5,129.5,2.7212581375099214,2.5279604684077825,1.5540000000000012,1.4187427590806614,-1.4627842107136755,-0.35168157669884614,-2.8796420451066287,-1.776134134899622,1.517555592883581,-3.857957949429811,-2.5047724699851885,0.03578830428508329,0.618442534926839,0.35,0.9672009666721789,0.013590492600653599,0.7478679042118613,0.08970955418368097,0.03970955418368097,3.678537955102559,-3.952393967665557e-14,3.954102898440226e-07,8.995583566928644e-08,0.013457913465464086,0.01776782809431331,0.013084118965200453,0.0010841189652004528,0.0019218691287286038,0.012031126970724948,0.013436069364925807,0.00047083954326391554,0.0014510231466119212,0.0019218626898758369,0.25564350159901783,0.26513213097821886,0.0008688771342530988,0.0008377501635281615,0.0008688761356957614,-3.112697072494772e-05,0.0008688761356957614,0.0008377491649708136,-0.13525724091933977,1.2037025446263403,-1.8692371695824272,2.081823814530189,-5.411957949429812,-0.0008386240058375627,-0.000837750163528151,-0.0003737945002636328,0.0014006104981658662,0.04140061049816587,-0.0016910563144848997
sigma_hm1_sigma_xl0_5,130.0,2.7279841363343866,2.5368424005492587,1.5600000000000012,1.425282497021985,-1.4618274591891056,-0.344966645025399,-2.8818090455746574,-1.7705516110777222,1.5235710848451296,-3.8514182114884874,-2.49885492122149,0.03577336663886235,0.6182774735151222,0.35,0.9674766192297459,0.013472677374174435,0.7479857194383405,0.08969284635894788,0.039692846358947875,3.679223186644681,2.646771690706373e-13,-6.718456413423723e-08,-1.5284488452671496e-08,0.013446094839167741,0.017759909329380826,0.013074870350893608,0.001074870350893608,0.0019052095967115878,0.012030841049016638,0.013423709704347697,0.00046703375074986386,0.0014381694529713425,0.0019052032037212064,0.2557540927448681,0.26524271773467906,0.0008611802948346181,0.0008303392458179903,0.0008611793131564925,-3.084104901663817e-05,0.0008611793131564925,0.0008303382641398543,-0.1347175029780161,1.204413051489257,-1.8685377298705286,2.080866600410765,-5.411418211488488,-0.0008312805330148443,-0.0008303392458179799,-0.0003712244882741328,0.0013884822154558996,0.0413884822154559,-0.0016956358565080251
sigma_hm1_sigma_xl0_5,130.5,2.734704246753901,2.5457203818767806,1.5660000000000012,1.431817629431555,-1.460879001116964,-0.33825786699449845,-2.883978248871279,-1.7649654154326369,1.5295864339325977,-3.8448830790789175,-2.492936597708835,0.03575856652634393,0.6181138036284292,0.35,0.9677499479405234,0.013355915571620332,0.7481024812408946,0.0896762566891315,0.039676256689131495,3.67990382497751,-2.0294876890147862e-13,-5.458769067878677e-07,-1.241870064006001e-07,0.013434359792201922,0.0177520248299014,0.013065651308932669,0.0010656513089326684,0.001888718850753035,0.01203048729661238,0.01341138814150633,0.0004632779235445489,0.001425434969030756,0.0018887128925753048,0.2558637515689524,0.2653523720166323,0.0008535548384327463,0.000823067541820599,0.0008535538736711114,-3.0487296612379672e-05,0.0008535538736711114,0.0008230665770587318,-0.13418237056844617,1.2051178128213034,-1.8678443009270962,2.0799176636462806,-5.410883079078919,-0.0008220975422545962,-0.0008230675418203666,-0.0003687084832692533,0.0013764114002761119,0.04137641140027611,-0.0017001547111446177
sigma_hm1_sigma_xl0_5,131.0,2.741418509299394,2.5545944334327513,1.5720000000000012,1.4383481483309177,-1.4599387403383526,-0.33155525688389265,-2.886149690316644,-1.7593737086199768,1.535601572141742,-3.8383525601795547,-2.4870163066658293,0.03574396952737258,0.6179515133130384,0.35,0.9680209727672258,0.013240197142760157,0.7482181996697548,0.0896597807604761,0.03965978076047609,3.68058004604748,-2.3447910280083306e-13,9.028150014245284e-07,2.0539038508848861e-07,0.013422705202404975,0.01774418394690017,0.013056551492742319,0.0010565514927423185,0.0018723472829933474,0.01203020209023209,0.013399236574703988,0.0004595260270170522,0.001412814875533432,0.0018723409025504843,0.25597248608026424,0.2654611202740418,0.0008459978804831181,0.0008157957902510393,0.0008459969314571449,-3.0202090232089168e-05,0.0008459969314571449,0.0008157948412250558,-0.13365185166908344,1.2058169371576521,-1.8671568290256346,2.0789788515595777,-5.410352560179556,-0.0008147533541031926,-0.0008157957902510289,-0.00036615370966265604,0.001364486619925942,0.04136448661992594,-0.0017047058594498524
sigma_hm1_sigma_xl0_5,131.5,2.7481269664883343,2.563464569164669,1.5780000000000012,1.4448741809242973,-1.4590066538339705,-0.32485863041979446,-2.8883231995844634,-1.75378016878674,1.5416166360228298,-3.831826527586175,-2.481096394366542,0.03572944397978592,0.6177905920168211,0.35,0.9682897113319089,0.01312551306622123,0.7483328837462937,0.08964342610302403,0.03964342610302403,3.6812515356200533,-5.684341886080802e-14,4.965592408368025e-07,1.1296721891262962e-07,0.013411136396308518,0.017736367812603314,0.013047570680849052,0.0010475706808490519,0.0018560938711751351,0.012029985398632315,0.013387253811403932,0.00045577982923314706,0.001400307785940687,0.0018560876151738342,0.25608030334872983,0.26556893368769585,0.0008385085889583976,0.0008085231903256496,0.0008385076562519084,-2.9985398632314392e-05,0.0008385076562519084,0.0008085222576195941,-0.13312581907570387,1.2065103304655045,-1.8664752664426243,2.078046358799435,-5.409826527586176,-0.000809247999804974,-0.0008085231903260832,-0.0003635657154594657,0.001352707314663859,0.04135270731466386,-0.0017092812116398307
