time,display_window,no_ai_output,ai_output,no_ai_capital,ai_capital,no_ai_consumption,ai_consumption,ai_capability,ai_shadow_value,ai_inference_compute,ai_research_compute,ai_services,no_ai_output_pc_index,ai_output_pc_index,no_ai_consumption_pc_index,ai_consumption_pc_index,no_ai_wage_index,ai_wage_index,no_ai_output_pc_growth,ai_output_pc_growth,no_ai_net_interest,ai_net_interest,ai_capability_index,ai_capability_growth,ai_shadow_capability_to_output,no_ai_gross_capital_share,no_ai_labor_share,ai_gross_capital_share,ai_labor_share,ai_inference_share,ai_research_share,ai_profit_share,ai_log_capital_deviation,ai_log_capability_deviation,ai_log_consumption_deviation,ai_log_shadow_deviation
150.5,1.0,12.737512311050242,12.776130518084996,42.0337906264658,42.150293855418425,10.089383501582898,9.890056060244762,31.328479027482135,0.19741466353106057,0.22940819958273415,0.000131672955043834,7.187009969360123,4.504153630288485,4.517809541518491,4.504153630288485,4.415168865423672,4.504153630288485,3.6142476332147937,0.01,0.01002610945557856,0.05,0.0500259472788009,1.012829565626576,0.00010645053975112282,0.4840824956660895,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0306168589734347e-05,0.11603369383141024,0.9473895799795198,3.7354663599682967,0.9407293216719643,-2.7266742586959225
151.0,1.0,12.82057580497481,12.859613857868444,42.30790015641688,42.42570006160821,10.155178095120547,9.954680054849378,31.33014785168981,0.19869326942940133,0.23090722643188574,0.00013274160078344333,7.234357544134597,4.526730794314252,4.540514477580266,4.526730794314252,4.437357605129982,4.526730794314252,3.632411582064212,0.01,0.010026150609480075,0.05,0.05002598818485411,1.0128835176392441,0.00010661822661426875,0.4840805934891911,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.032236288356531e-05,0.11603367763711642,0.9469689027055012,3.7337862938159145,0.9403089722019452,-2.725418390318745
151.5,1.0,12.904180970134268,12.943642971148059,42.58379720144309,42.70290659974878,10.221401746443355,10.01972652319991,31.331819393762032,0.1999801426938622,0.2324160531899345,0.0001338189107789368,7.282017802758018,4.549421126845646,4.563333614707932,4.549421126845646,4.459657947181536,4.549421126845646,3.650666891766346,0.01,0.010026191826175465,0.05,0.05002602915334077,1.0129375575187243,0.0001067861690590326,0.4840786884487976,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0338581732919004e-05,0.11603366141826706,0.9465482454001226,3.7321063115708446,0.9398886432005574,-2.7241625911870253
152.0,1.0,12.988331338859282,13.028221428075867,42.86149341823563,42.98192524550142,10.288057253510438,10.085198228836264,31.333493658131353,0.20127533666968025,0.23393474396253022,0.00013490495519283968,7.329992816366523,4.572225195142159,4.586267527924883,4.572225195142159,4.4820704535012394,4.572225195142159,3.6690140223399057,0.01,0.010026233105754487,0.05,0.050026070184350596,1.0129916854083174,0.0001069543674492488,0.4840767805409573,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.035482517223103e-05,0.11603364517482775,0.9461276080939085,3.7304264133609686,0.9394683346990399,-2.7229068614054595
152.5,1.0,13.073030466515451,13.113352822175175,43.14100053950099,43.26276785160541,10.35514743252689,10.151097953388893,31.335170649237458,0.20257890504541798,0.23546336327497738,0.00013599980475503424,7.378284669864809,4.595143569306689,4.609316795153877,4.595143569306689,4.504595688845219,4.595143569306689,3.687453436123101,0.01,0.01002627444830707,0.05,0.05002611127797328,1.013045901451556,0.00010712282214725422,0.4840748697617133,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0371093235976495e-05,0.11603362890676401,0.945706990817427,3.7287465993143485,0.9390480467286769,-2.721651201078889
153.0,1.0,13.158281931653509,13.199040770493708,43.422330374456585,43.54544634838299,10.422675118062745,10.21742849669731,31.33685037152735,0.20389090185516567,0.23700197607498497,0.0001371035307673397,7.426895462018109,4.618176822299781,4.632481997231688,4.618176822299781,4.527234220817124,4.618176822299781,3.7059855977853506,0.01,0.01002631585392304,0.05,0.050026152434298504,1.013100205792209,0.00010729153351629909,0.4840729561071054,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0387385958670039e-05,0.11603361261404131,0.9452863936012906,3.727066869559229,0.938627779320797,-2.720395610312301
153.5,1.0,13.244089336160549,13.285288913757759,43.705494809329814,43.829972744247634,10.490643163172772,10.284192676929427,31.338532829455264,0.2052113814807581,0.23855064773543427,0.00013821620510812887,7.475827305544725,4.641325529953962,4.655763717923833,4.641325529953962,4.549986619882517,4.641325529953962,3.724610974339066,0.01,0.01002635732269156,0.05,0.050026193653416026,1.0131545985742785,0.00010746050191684075,0.48407103957316827,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0403703374865805e-05,0.11603359629662512,0.9448658164761562,3.7253872242240345,0.938207532506774,-2.7191400892108293
154.0,1.0,13.33045630541217,13.372100916527367,43.99050580786016,44.11635912621568,10.55905443951698,10.351393330701633,31.34021802748282,0.20654039865400506,0.24010944405716536,0.00013933790023698274,7.525082327209251,4.664590270988126,4.679162543939365,4.664590270988126,4.572853459383338,4.664590270988126,3.743330035151492,0.01,0.010026398854703272,0.05,0.050026234935415956,1.0132090799420062,0.00010762972771558715,0.48406912015593223,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0420045519157488e-05,0.11603357995448083,0.9444452594727246,3.723707663437375,0.9377873063180266,-2.717884637879754
154.5,1.0,13.417386488425672,13.45948046735241,44.27737541180472,44.40461766042125,10.627911837481976,10.419033313199657,31.341905970078813,0.2078780084589373,0.24167843127177982,0.00014046868919938198,7.574662667916278,4.687971627022014,4.702679064945728,4.687971627022014,4.595835315552408,4.687971627022013,3.762143251956583,0.01,0.010026440450047826,0.05,0.05002627628038807,1.013263650039865,0.00010779921127369472,0.4840671978514244,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0436412426178388e-05,0.1160335635875738,0.9440247226217418,3.722028187328039,0.9373671007860187,-2.7166292564245
155.0,1.0,13.50488355801422,13.547431278929864,44.56611574144692,44.69476059263455,10.697218266303063,10.487115498300245,31.343596661719417,0.2092242663340648,0.24325767604446458,0.00014160864563143592,7.624570482804903,4.711470182590743,4.726313873583716,4.711470182590742,4.618932767528054,4.711470182590742,3.7810510988669725,0.01,0.010026482108816136,0.05,0.05002631768842261,1.0133183090125673,0.00010796895296131181,0.48406527265566635,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0452804130601344e-05,0.11603354719586938,0.9436042059539967,3.720348796025001,0.9369469159422584,-2.7153739449506404
155.5,1.0,13.592951210942015,13.635957088261996,44.85673899610865,44.98680024878379,10.766976654187172,10.555642778693658,31.34529010688807,0.21057922807465138,0.24484724547683234,0.00014275784376465052,7.674807941343747,4.735086525159423,4.750067565482483,4.735086525159423,4.642146397368777,4.735086525159423,3.800054052385986,0.01,0.010026523831098505,0.05,0.05002635915960954,1.0133730570050592,0.00010813895314179273,0.4840633445646755,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0469220667138815e-05,0.11603353077933284,0.9431837095003238,3.718669489657415,0.9365267518182998,-2.7141187035638943
156.0,1.0,13.681593168080502,13.725061656815651,45.14925745466566,45.28074903548011,10.837189948436565,10.624618066006898,31.34698631007568,0.2119429498350029,0.24644720710978177,0.00014391635843073413,7.725377227426715,4.758821245137854,4.773940739274653,4.758821245137854,4.665476790068006,4.758821245137854,3.819152591419723,0.01,0.010026565616985322,0.05,0.05002640069403924,1.013427894162529,0.00010830921218064242,0.4840614135744664,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0485662070542869e-05,0.11603351433792944,0.9427632332916013,3.71699026835462,0.9361066084457418,-2.712863532370127
156.5,1.0,13.77081317456555,13.814748770682503,45.44368347606632,45.57661944054632,10.907861115573372,10.694044290927817,31.348685275780266,0.2133154881307702,0.24805762892637495,0.0001450842650664422,7.776280539469216,4.782674935895269,4.79793399661147,4.782674935895268,4.688924533568913,4.782674935895268,3.8383471972891763,0.01,0.010026607466567517,0.05,0.050026442291801976,1.013482820630395,0.00010847973044697838,0.484059479681047,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0502128375605233e-05,0.11603349787162437,0.9423427773587518,3.715311132246136,0.935686485856228,-2.711608431475351
157.0,1.0,13.860614999955706,13.90502224074047,45.74002949985383,45.87442403354891,10.978993141464915,10.763924403330009,31.350387008507457,0.21469689984126672,0.24967857935473584,0.00014626163971846043,7.827520090505309,4.806648193775178,4.822047942178067,4.806648193775178,4.712490218779329,4.806648193775178,3.8576383537424537,0.01,0.010026649379935939,0.05,0.050026483952988185,1.013537836554321,0.00010865050830735981,0.4840575428804237,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.051861961715724e-05,0.11603348138038282,0.9419223417327429,3.71363208146167,0.9352663840814477,-2.710353400985727
157.5,1.0,13.95100243839145,13.995885902816118,46.03830804669179,46.17417546633381,11.050589031449869,10.834261372398524,31.352091512770027,0.21608724221180134,0.2513101272709662,0.00014744855904832865,7.8790981082852145,4.830741618110277,4.8462831837087865,4.830741618110278,4.73617443958671,4.830741618110278,3.8770265469670298,0.01,0.010026691357181122,0.05,0.0500265256776882,1.0135929420802021,0.00010882154612894138,0.4840556031685954,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0535135830069926e-05,0.1160334648641699,0.9415019264445864,3.7119531161311077,0.9348463031531352,-2.7090984410075607
158.0,1.0,14.04197930875551,14.087343617848118,46.33853171889319,46.47588647356509,11.122651810465241,10.905058186756401,31.353798793088306,0.2174865728560252,0.2529523420020808,0.00014864510033740246,7.9310168353737005,4.854955811237434,4.87064033200258,4.854955811237435,4.759977792873192,4.854955811237434,3.8965122656020643,0.01,0.010026733398394189,0.05,0.050026567465992766,1.013648137354178,0.00010899284428016751,0.48405366054155935,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0551677049253976e-05,0.11603344832295073,0.9410815315253384,3.7102742363845227,0.9344262431030701,-2.7078435516473083
158.5,1.0,14.133549454834178,14.179399272051809,46.64071320095279,46.77956987326786,11.195184523174152,10.97631785459203,31.3555088539899,0.21889494975829485,0.2546052933289622,0.00014985134149185644,7.983278529248969,4.879291378512731,4.8951200009384905,4.879291378512731,4.783900878530711,4.879291378512731,3.916096000750793,0.01,0.010026775503665396,0.05,0.05002660931799252,1.0137034225226227,0.00010916440312647201,0.48405171499530725,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0568243309659791e-05,0.11603343175669031,0.9406611570060993,3.70859544235217,0.9340062039630772,-2.7065887330115714
159.0,1.0,14.225716745479762,14.272056777084863,46.94486526008321,47.08523856737447,11.26819023409452,11.048043403787398,31.357221700009873,0.22031243127604933,0.25626905148933576,0.0001510673610477273,8.035885462402346,4.903748928326623,4.919722807491225,4.903748928326623,4.80794429947623,4.903748928326623,3.9357782459929798,0.01,0.010026817673085657,0.05,0.05002665123377813,1.0137587977321525,0.00010933622303565529,0.4840497665258265,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0584834646277488e-05,0.1160334151653537,0.9402408029180154,3.7069167341644897,0.9335861857650269,-2.7053339852070994
159.5,1.0,14.318485074773985,14.365320070213953,47.25100074675416,47.39290554227398,11.341672027728475,11.120237882047071,31.35893733569074,0.22173907614220256,0.25794368718076166,0.00015229323817599622,8.08883992243852,4.928329072119125,4.944449371746773,4.928329072119125,4.83210866166699,4.928329072119125,3.955559497397418,0.01,0.010026859906746156,0.05,0.050026693213440526,1.0138142631296236,0.00010950830437783969,0.484047815129101,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0601451094136883e-05,0.11603339854890585,0.9398204692922764,3.7052381119521067,0.9331661885408347,-2.704079308340792
160.0,1.0,14.411858362192579,14.459193114482606,47.55913259523551,47.70258386936582,11.415633008692742,11.192904357028132,31.360655765582337,0.223174943467552,0.2596292715636496,0.00015352905268771472,8.142144212176511,4.953032424395116,4.96930031691814,4.953032424395116,4.856394574115891,4.953032424395115,3.975440253534513,0.01,0.010026902204737991,0.05,0.050026735257070576,1.0138698188621296,0.00010968064752097913,0.48404586080110873,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0618092688307556e-05,0.11603338190731168,0.9394001561601171,3.7035595758458304,0.9327462123224619,-2.702824702519695
160.5,1.0,14.50584055277081,14.553679898880082,47.869273824143676,48.014286705616485,11.49007630184976,11.266045916470901,31.36237699424209,0.22462009274320138,0.2613258762642907,0.0001547748850391692,8.195800649751346,4.977859602739684,4.994276269361141,4.977859602739685,4.880802648906916,4.977859602739685,3.9954210154889123,0.01,0.010026944567153098,0.05,0.0500267773647594,1.0139254650770086,0.00010985325283726245,0.4840439035378257,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0634759463898835e-05,0.11603336524053608,0.9389798635528168,3.7018811259766546,0.932326257141915,-2.701570167851004
161.0,1.0,14.600435617270222,14.648784438511454,48.18143753699174,48.32802729412059,11.565005052439744,11.339665668330571,31.364101026234703,0.22607458384300028,0.2630335733779116,0.00015603081633708973,8.24981156871634,5.002811227833587,5.019377858590278,5.002811227833588,4.905333501210662,5.002811227833588,4.0155022868722225,0.01,0.010026986994082384,0.05,0.05002681953659795,1.0139812019218353,0.00011002612069571649,0.48404194333522105,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0651451456059853e-05,0.11603334854854393,0.9385595915017003,3.700202762475758,0.9319063230312462,-2.700315704442061
161.5,1.0,14.695647552346356,14.744510774768695,48.49563692274298,48.64381896466472,11.64042242621355,11.413766740909622,31.365827866132523,0.22753847702599758,0.26475243547174665,0.00015729692834389757,8.304179318146163,5.027887923468748,5.044605717294705,5.027887923468749,4.929987749299912,5.027887923468749,4.0356845738357645,0.01,0.010027029485618368,0.05,0.05002686177267757,1.01403702954443,0.00011019925146998465,0.48403998018926137,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0668168699979479e-05,0.1160333318313,0.9381393400381364,3.698524485474505,0.9314864100225532,-2.699061312400359
162.0,1.0,14.791480380717635,14.840862975502946,48.8118852563682,48.96167513429573,11.71633160956644,11.488352282991197,31.36755751851521,0.2290118329389123,0.26648253558813084,0.00015857330348299792,8.35890626274047,5.053090316563867,5.069960481354252,5.053090316563867,4.954766014565322,5.053090316563868,4.055968385083402,0.01,0.010027072041851898,0.05,0.05002690407308953,1.0140929480928507,0.00011037264552927681,0.4840380140959076,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0684911230886423e-05,0.11603331508876909,0.9377191091935388,3.696846295104445,0.9310665181479792,-2.6978069918335383
162.5,1.0,14.887938151335314,14.93784513519792,49.13019589940654,49.28160930789242,11.792735809672703,11.563425463973298,31.369289987970085,0.23049471261861904,0.2682239472476138,0.0001598600248441136,8.413994782928388,5.078419037180081,5.095442789855555,5.078419037180081,4.9796689215311725,5.0784190371800815,4.076354231884445,0.01,0.010027114662875248,0.05,0.050026946437925254,1.0141489577154021,0.00011054630324657498,0.4840360450511183,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0701679084049194e-05,0.11603329832091593,0.937298898999367,3.695168191497315,0.9306466474397136,-2.6965527428493896
163.0,1.0,14.985024939554547,15.03546137514444,49.45058230053001,49.603635078741064,11.869638254621158,11.638989474003857,31.371025279091814,0.23198717749465028,0.2699767444520935,0.0001611571761886628,8.469447274973536,5.103874718536726,5.121053285108268,5.103874718536726,5.004697097871189,5.103874718536726,4.096842628086614,0.01,0.010027157348780395,0.05,0.05002698886727623,1.014205058560627,0.00011072022499482043,0.4840340730508457,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0718472294776164e-05,0.1160332815277052,0.9368787094871242,3.693490174785034,0.9302267979299905,-2.695298565555851
163.5,1.0,15.082744847306579,15.13371584361608,49.77305799611171,49.92776612911463,11.947042193551543,11.715047524116756,31.372763396482693,0.2334892893917129,0.2717410016879703,0.0001624648419551783,8.525266151079895,5.129457997027161,5.146792612661324,5.129457997027161,5.029851174424471,5.129457997027161,4.11743409012906,0.01,0.010027200099658965,0.05,0.050027031361234015,1.014261250777315,0.00011089441114523662,0.4840320980910387,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0735290898415509e-05,0.11603326470910157,0.9364585406883592,3.6918122450997113,0.9298069696510909,-2.694044460061012
164.0,1.0,15.181102003272052,15.232612716046013,50.09763661079777,50.25401623085582,12.024950896791793,11.791602846368637,31.37450434475247,0.23500111053222356,0.27351679392932216,0.00016378310726477283,8.581453839498284,5.155169512234681,5.172661421319317,5.155169512234682,5.055131785211464,5.155169512234682,4.138129137055453,0.01,0.010027242915602384,0.05,0.05002707391989035,1.0143175345144957,0.00011106886206795757,0.484030120167642,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0752134930355312e-05,0.11603324786506962,0.9360383926346659,3.69013440257364,0.9293871626353409,-2.6927904264731097
164.5,1.0,15.280100563055433,15.332156195205007,50.42433185808293,50.582399245964126,12.103367655996209,11.868658693976723,31.376248128518426,0.23652270353885727,0.27530419664110106,0.0001651120579266464,8.638012784633617,5.181009906948506,5.198660363158952,5.181009906948506,5.080539567450051,5.181009906948506,4.158928290527162,0.01,0.010027285796702704,0.05,0.05002711654333694,1.0143739099214433,0.00011124357813614488,0.4840281392765944,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0769004426023502e-05,0.11603323099557396,0.9356182653576833,3.688456647339299,0.9289673769151129,-2.691536464900533
165.0,1.0,15.379744709360601,15.432350511380571,50.75315754088999,50.91292912718641,12.182295784284532,11.94621834145744,31.37799475240551,0.2380541314371148,0.2771032857823495,0.00016645178044363907,8.694945447152886,5.20697982717985,5.224790093545578,5.2069798271798495,5.106075161571694,5.2069798271798495,4.179832074836462,0.01,0.010027328743052677,0.05,0.05002715923166576,1.014430377147679,0.00011141855972656789,0.4840261554138331,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0785899420887919e-05,0.1160332141005791,0.9351981588890952,3.686778979529359,0.9285476125228249,-2.690282575451818
165.5,1.0,15.480038652167556,15.533199922557255,51.08412755215294,51.245619918611524,12.261738616381923,12.024285084766035,31.379744221046142,0.23959545765790363,0.278914137809438,0.00016780236201782722,8.75225430409378,5.233079922178068,5.251051271149787,5.233079922178069,5.1317392112376785,5.233079922178068,4.200841016919831,0.01,0.01002737175474435,0.05,0.05002720198496878,1.0144869363429663,0.00011159380720993485,0.48402416857528824,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0802819950456264e-05,0.11603319718004952,0.9347780732606311,3.6851013992766712,0.9281278694909408,-2.6890287582356556
166.0,1.0,15.580986628910312,15.634708714598188,51.41725587540403,51.58048575626895,12.341699508759858,12.102862241437036,31.381496539080306,0.24114674604013955,0.280736829679325,0.00016916389055616766,8.809941848974114,5.2593108444469,5.277444557964137,5.2593108444469,5.157532363355425,5.259310844446899,4.22195564637131,0.01,0.010027414831870016,0.05,0.05002724480333799,1.0145435876573128,0.00011176932096293966,0.48402217875688786,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0819766050276247e-05,0.1160331802339497,0.9343580085040649,3.683423906714279,0.9277081478519713,-2.687775013360881
166.5,1.0,15.682592904655888,15.73688120142782,51.75255658536444,51.91754086873117,12.422181839777931,12.181953150725716,31.383251711155637,0.24270806083336005,0.28257143885283786,0.000170536454676183,8.868010591902035,5.285673249760763,5.303970619319932,5.285673249760763,5.183455268094905,5.285673249760763,4.243176495455945,0.01,0.010027457974523268,0.05,0.05002728768686571,1.0146003312409735,0.00011194510136289856,0.48402018595455365,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0836737755935406e-05,0.11603316326224404,0.9339379646512165,3.68174650197541,0.9272884476384721,-2.6865213409364848
167.0,1.0,15.784861772284557,15.839721725215732,52.09004384853905,52.256799577720074,12.503189009826599,12.261561173750378,31.385009741927277,0.24427946670035847,0.2844180432979736,0.0001719201437116973,8.926463059686796,5.312167797181166,5.330630123904075,5.312167797181167,5.209508578905103,5.312167797181167,4.2645040991232595,0.01,0.01002750118279596,0.05,0.05002733063564409,1.014657167244446,0.00011212114878363924,0.4840181901642046,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0853735103061338e-05,0.11603314626489691,0.9335179417339506,3.680069185193481,0.9268687688830455,-2.6852677410716037
167.5,1.0,15.887797552671195,15.943234656561847,52.42973192381495,52.59827629871732,12.584724441470854,12.34168969363567,31.38677063605813,0.2458610287198316,0.2862767214932245,0.00017331504771861308,8.98530179595053,5.338795149073176,5.357423743776054,5.338795149073176,5.2356929525305995,5.338795149073176,4.285938995020842,0.01,0.010027544456781397,0.05,0.05002737364976563,1.0147140958184793,0.00011229746360244975,0.4840161913817542,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0870758127321474e-05,0.11603312924187266,0.9330979397841779,3.6783919565020966,0.92644911161834,-2.68401421387553
168.0,1.0,15.991404594867824,16.047424394682665,52.77163516306382,52.941985541578795,12.666791579594804,12.42234211565681,31.388534398218628,0.24745281238904754,0.2881475524309219,0.0001747212574807407,9.044529361240498,5.3655559711219745,5.384352154384953,5.365555971121974,5.262009049028225,5.3655559711219745,4.307481723507963,0.01,0.010027587796572417,0.05,0.05002741672932269,1.0147711171140652,0.00011247404619575208,0.48401418960311315,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0887806864423353e-05,0.11603311219313556,0.9326779588338536,3.6767148160350502,0.9260294758770504,-2.6827607594577025
168.5,1.0,16.0956872762874,16.152295367598867,53.11576801174842,53.28794191115288,12.74939389154725,12.503521867384729,31.390301033086786,0.2490548836265273,0.2900306156206052,0.00017613886451566828,9.10414833314228,5.392450932349508,5.411416034586599,5.392450932349508,5.288457531783785,5.392450932349508,4.32913282766928,0.01,0.010027631202262178,0.05,0.050027459874407945,1.0148282312824413,0.0001126508969410897,0.48401218482418495,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.090488135011441e-05,0.11603309511864987,0.9322579989149788,3.6750377639263205,0.9256098616919176,-2.6815073779277143
169.0,1.0,16.20065000288871,16.257852032324074,53.46214500953275,53.63616010790304,12.83253486728815,12.58523239883219,31.392070545348425,0.2506673087747466,0.291925991092411,0.00017756796108068425,9.164161306393723,5.419480705131205,5.438616066660775,5.419480705131206,5.31503906752889,5.419480705131206,4.35089285332862,0.01,0.01002767467394313,0.05,0.05002750308511408,1.0148854384750967,0.00011282801621336934,0.48401017704087235,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0921981620182131e-05,0.1160330780183798,0.9318380600596006,3.6733608003100784,0.9251902690957287,-2.6802540693953074
169.5,1.0,16.306297209362587,16.364098875054843,53.810780790896544,53.9866549285343,12.916218019536107,12.667477182600877,31.39384293969689,0.2522901546028517,0.29383375940048473,0.00017900864017874373,9.224570892999502,5.446645965212797,5.465952936328505,5.446645965212798,5.341754326357852,5.446645965212798,4.372762349062804,0.01,0.010027718211707944,0.05,0.05002754636153392,1.0149427388437644,0.00011300540438842445,0.48400816624907056,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.093910771045398e-05,0.11603306089228953,0.9314181422998107,3.671683925320681,0.9247706981213173,-2.679000833970377
170.0,1.0,16.412633359319205,16.471040411361965,54.161690085753385,54.33944126662408,13.000446883916744,12.750259714029434,31.39561822083331,0.253923488309396,0.2957540016264154,0.00018046099556448625,9.285379722346653,5.4739473917272,5.49342733276947,5.4739473917272,5.368603981744693,5.4739473917272,4.394741866215576,0.01,0.01002776181565013,0.05,0.0500275897037602,1.015000132540429,0.00011318306184545908,0.4840061524446728,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.095625965679749e-05,0.11603304374034318,0.930998245667747,3.6700071390926765,0.9243511488015635,-2.6777476717629694
170.5,1.0,16.519662945476725,16.578681186382962,54.51488772007319,54.69453411325673,13.085225019112114,12.833583511342463,31.397396393466416,0.25556737752509107,0.2976867993826924,0.000181925121750299,9.346590441320705,5.501385667211497,5.521039948639467,5.501385667211497,5.395588710560201,5.501385667211497,4.416831958911574,0.01,0.010027805485863336,0.05,0.050027633111886,1.0150576197173207,0.00011336098896286544,0.4840041356235662,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0973437495120221e-05,0.11603302656250486,0.930578370195593,3.6683304417608,0.9239316211693939,-2.6764945828832816
171.0,1.0,16.627390489851074,16.68702577501585,54.87038861650855,55.05194855766262,13.170556007011037,12.917452115800529,31.39917746231269,0.2572218903155772,0.29963223481618456,0.00018340111401243003,9.408205714422726,5.528961477624003,5.548791480087976,5.528961477624003,5.422709193089115,5.528961477624004,4.4390331840703805,0.01,0.010027849222441255,0.05,0.050027676586004446,1.01511520052692,0.00011353918612241366,0.4840021157816343,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.0990641261369768e-05,0.11603300935873861,0.9301585159155777,3.6666538334599776,0.9235121152577815,-2.6752415674416645
171.5,1.0,16.73582054394704,16.796078782114236,55.228207795025234,55.41169978786137,13.256443452860452,13.00186909185113,31.40096143209637,0.258887095184211,0.30159039061164317,0.0001848890683971521,9.470228223887085,5.556675512361419,5.576682626775825,5.55667551236142,5.449966113047359,5.556675512361419,4.46134610142066,0.01,0.010027893025476693,0.05,0.05002772012620875,1.015172875121959,0.00011371765369893932,0.48400009291475715,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.1007870991533827e-05,0.11603299212900844,0.9297386828599761,3.664977314325325,0.923092631099746,-2.673988625548619
172.0,1.0,16.844957688950526,16.90584484268359,55.588360373536744,55.77380309130912,13.342890985417714,13.086838027280647,31.402748307549327,0.2605630610748702,0.30356134999522644,0.00018638908172697335,9.532660669799986,5.584528464276054,5.60471409189292,5.584528464276054,5.47736015759939,5.584528464276054,4.4837712735143365,0.01,0.01002793689506484,0.05,0.050027763732592115,1.0152306436554157,0.00011389639207906891,0.4839980670188087,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.1025126721640162e-05,0.11603297487327834,0.9293188710611084,3.6633008844921457,0.9226731687283536,-2.6727357573148005
172.5,1.0,16.954806535922156,17.016328622078923,55.95086156854311,56.138273855550175,13.42990225710394,13.17236253336733,31.404538093411244,0.26224985737477785,0.3055451967380491,0.0001879012516069004,9.595505770218896,5.612521029693157,5.632886582176099,5.612521029693157,5.504892017375625,5.612521029693157,4.50630926574088,0.01,0.010027980831298522,0.05,0.05002780740524805,1.015288506280521,0.00011407540163894123,0.4839960380896597,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.1042408487756631e-05,0.11603295759151222,0.9288990805513416,3.661624544095937,0.9222537281767169,-2.6714829628510146
173.0,1.0,17.065371725992044,17.127534816203656,56.31572669577374,56.505127568872915,13.517480944158297,13.258446245035254,31.406330794429532,0.26394755391734276,0.30754201515975277,0.00018942567643075037,9.658766261292657,5.6406539084283205,5.661200807927033,5.6406539084283205,5.5325623864899525,5.6406539084283205,4.528960646341626,0.01,0.010028024834272311,0.05,0.05002785114427,1.015346463150756,0.0001142546827622333,0.48399400612317656,0.33,0.6699999999999999,0.33,0.5359999999999999,0.017955999999999996,1.1059716325991206e-05,0.11603294028367399,0.9284793113630878,3.659948293272383,0.921834309477996,-2.6702302422682207
