alpha,eta,sigma_xl,sigma_hm,horizon,solver_tolerance,scenario,time,log_capital,log_capability,log_labor_productivity,log_population,log_consumption,log_shadow_value,log_output,log_service_composite,log_wage,log_ai_price,log_ai_marginal_cost,log_research_price,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_effective_production_labor,log_automated_research,log_automated_research_services,log_effective_research,capital_growth,capability_growth,consumption_growth,consumption_per_capita_growth,shadow_growth,output_growth,output_per_capita_growth,wage_growth,gross_capital_return,net_capital_return,human_research_share,production_labor_population_share,ai_share,inverse_demand_elasticity,monopoly_soc_margin,automated_research_share,inference_share,research_resource_share,investment_share,consumption_share,resource_share_sum,production_labor_share,aggregate_labor_share,ai_markup,ai_profit_share,shadow_capability_to_output,shadow_capability_to_capital,profit_shadow_ratio,ai_labor_ratio,ai_effective_labor_ratio,monopoly_root_fallback,labor_root_fallback,human_to_automated_research_ratio,human_to_automated_service_ratio,log_output_per_capita,log_output_per_effective_person,log_consumption_per_capita,log_capital_per_capita,monopoly_foc_log_error,capital_price_error,wage_foc_log_error,ai_price_foc_log_error,ai_share_definition_error,research_price_log_error,human_conditional_demand_log_error,automated_service_demand_log_error,automated_share_definition_error,research_scale_foc_log_error,final_production_log_error,inference_identity_log_error,research_ces_log_error,research_compute_foc_log_error,research_human_foc_log_error,research_human_kkt_slack,labor_market_error,euler_residual,capital_law_residual,capability_law_residual,consumption_euler_path_residual,shadow_costate_residual,output_per_effective_person_growth
0.33,0.2,0.9,2.0,5300.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5300,444.0,6.500900729871417,0.9290817143996537,0.0,5.328,4.9273651284608375,3.682195458689143,5.208332690655715,4.571694701191265,-0.8269037498146057,1.4200389215563884,-0.9290817143996537,-0.24382748795385528,2.0577099311804172,1.1286282167807635,-2.556144748187398,5.327623260422214,5.327623260422214,-4.518948950229403,-3.5898672358297494,-2.8607314397239905,0.012593927320419057,0.0022285632395880298,0.012606378663480987,0.0006063786634809866,0.009772126040679653,0.012593505457168419,0.0005935054571684188,0.0006589522534086178,0.090606378663481,0.04060637866348099,0.0003766686203432722,0.9996233313796568,0.2644491564450803,0.9045469366878983,0.10322382632146201,0.2430738377967543,0.016912462988899347,5.9634181041062145e-05,0.2279750754906146,0.755052827339445,1.0,0.4928190651817961,0.49300476460630294,10.4763531446897,0.16026847182930445,0.5504299837444369,0.1511286894996428,0.030725911538917454,0.038009721263778384,0.038009721263778384,0.0,0.0,7.1192629516725425,2.8115121988219753,-0.11966730934428504,-0.11966730934428504,-0.4006348715391628,1.172900729871417,1.3322676295501878e-15,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,1.6653345369377348e-16,-8.881784197001252e-16,0.0,-4.440892098500626e-16,-4.440892098500626e-16,-4.440892098500626e-16,0.0,2.220446049250313e-16,0.0,7.87371903787637e-13,2.270942114912522e-12,7.920764738544861e-13,-2.0588773741447852e-12,0.0005935054571684188
0.33,0.2,0.9,2.0,5300.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5300,446.0,6.5260885185431,0.9335398440550666,0.0,5.352,4.952577809115299,3.701738308337137,5.233519631518654,4.596881224476763,-0.8255859240286405,1.4163741273760615,-0.9335398440550666,-0.243916717947881,2.0861951450479057,1.152655300992839,-2.534418760194856,5.351624116320039,5.351624116320039,-4.490129181009517,-3.556589336954451,-2.8361913401714665,0.012593861203797338,0.0022295660740381867,0.012606301846633451,0.0006063018466334509,0.009770723783422846,0.012593435021684973,0.0005934350216849731,0.0006588731101699885,0.09060630184663346,0.040606301846633455,0.0003758130445412937,0.9996241869554587,0.2643522479899122,0.9046226329589908,0.10315861209384397,0.24413812619614647,0.016892858327715313,5.98512157712606e-05,0.22797502796457653,0.755072262491937,1.0000000000000002,0.4928839938467588,0.49306929571995306,10.484667704970644,0.16022314782552585,0.5497775818807352,0.150949434946661,0.030726713646501373,0.038180553209773344,0.038180553209773344,0.0,0.0,7.068939161802891,2.779220733617733,-0.11848036848134669,-0.11848036848134669,-0.3994221908847013,1.1740885185430994,2.220446049250313e-16,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-16,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,1.220618051078759e-11,3.4664056781236186e-11,1.2145387126571983e-11,-3.134628320800026e-11,0.0005934350216849731
0.33,0.2,0.9,2.0,5300.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5300,448.0,6.55127617419754,0.9379999776150553,0.0,5.376,4.9777903353703135,3.7212783542682635,5.258706430742455,4.622067601876519,-0.8242682573739257,1.4127079652962875,-0.9379999776150553,-0.24401271580452616,2.1146814479610994,1.1766814703460442,-2.512701034482861,5.375624973372193,5.375624973372193,-4.461315988428105,-3.5233160108130495,-2.811646285436752,0.012593794287534099,0.002230567100483801,0.012606224248653743,0.0006062242486537424,0.009769322363200009,0.012593363818417469,0.0005933638184174687,0.0006587931226176291,0.09060622424865375,0.04060622424865375,0.00037495631411143247,0.9996250436858886,0.26425533878754215,0.904698329813731,0.1030933842732613,0.24520590638332926,0.016873263345201065,6.006865384227767e-05,0.22797497949146875,0.7550916885094879,1.0,0.4929489230123467,0.49313382665435285,10.49299553770127,0.16017781364245215,0.5491255918621016,0.15077029247555238,0.030727512239929144,0.03835219467060605,0.03835219467060605,0.0,0.0,7.018959263224672,2.7472900139472447,-0.1172935692575452,-0.1172935692575452,-0.3982096646296869,1.1752761741975393,-7.771561172376096e-16,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0,1.6653345369377348e-16,0.0,0.0,-4.440892098500626e-16,-4.440892098500626e-16,0.0,0.0,-4.440892098500626e-16,0.0,1.642968226744923e-11,4.595064346385458e-11,1.617249216490091e-11,-4.1446518092569384e-11,0.0005933638184174687
0.33,0.2,0.9,2.0,5300.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5300,450.0,6.576463695221063,0.9424621114213971,0.0,5.4,5.0030027056489645,3.7408155981949647,5.2838930867923235,4.647253831894586,-0.82295075153817,1.4090404389704934,-0.9424621114213971,-0.2441155060069683,2.1431688351010023,1.2007067236796052,-2.4909915838978263,5.399625831566701,5.399625831566701,-4.432509392365218,-3.4900472809438208,-2.7870962427753225,0.012593726579209943,0.0022315663388627334,0.012606145876690643,0.0006061458766906426,0.009767921762219862,0.012593291849720023,0.0005932918497200228,0.0006587122933998657,0.09060614587669065,0.04060614587669065,0.0003740984410209374,0.999625901558979,0.26415842896236846,0.90477402715495,0.10302814294316659,0.24627717650371,0.016853678066718274,6.028649280996781e-05,0.22797493008091,0.7551111053595618,1.0,0.49301385259521313,0.493198357331805,10.501336663970664,0.16013246933806857,0.5484740138324433,0.1505912621420497,0.030728307343047614,0.03852464947457238,0.03852464947457238,0.0,0.0,6.969321041425221,2.715716158474137,-0.11610691320767685,-0.11610691320767685,-0.3969972943510358,1.176463695221063,-1.9984014443252818e-15,0.0,0.0,-4.440892098500626e-16,0.0,0.0,1.3322676295501878e-15,0.0,0.0,1.1102230246251565e-16,0.0,0.0,-1.3322676295501878e-15,4.440892098500626e-16,-1.3322676295501878e-15,0.0,0.0,0.0,5.877272626908514e-12,1.6192842205997593e-11,5.724610022128651e-12,-1.4568308365214833e-11,0.0005932918497200228
0.33,0.2,0.9,2.0,5300.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5300,452.0,6.601651080008223,0.9469262418352511,0.0,5.424,5.028214918381586,3.760350041812843,5.309079598141335,4.672439913042719,-0.8216334082003263,1.405371552036569,-0.9469262418352511,-0.24422511302755517,2.171657301670458,1.224731059835207,-2.4692904213166083,5.423626690891566,5.423626690891566,-4.4037094126944565,-3.4567831708592056,-2.7625411794772416,0.0125936580865664,0.0022325638090990828,0.012606066737861,0.0006060667378610003,0.009766521962713794,0.012593219130058397,0.0005932191300583971,0.0006586306384681606,0.09060606673786101,0.040606066737861005,0.0003732394372596996,0.9996267605627402,0.264061518638222,0.9048497248859222,0.10296288818669765,0.24735193456129054,0.0168341025174636,6.050473020145315e-05,0.22797487974318564,0.7551305130091494,1.0,0.4930787825123912,0.4932628876750079,10.509691104950303,0.16008711497014516,0.5478228479325665,0.15041234400091877,0.030729098979704775,0.03869792146818861,0.03869792146818861,0.0,0.0,6.9200222945339425,2.684495325382505,-0.11492040185866514,-0.11492040185866514,-0.3957850816184143,1.1776510800082223,-1.9984014443252818e-15,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,1.6653345369377348e-16,8.881784197001252e-16,0.0,0.0,4.440892098500626e-16,8.881784197001252e-16,0.0,4.440892098500626e-16,0.0,-1.202952147616454e-11,-3.649054886381564e-11,-1.2443194044586825e-11,3.3483625594410427e-11,0.0005932191300583971
0.33,0.2,0.9,2.0,5300.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5300,454.0,6.626838327011139,0.9513923653786338,0.0,5.448,5.05342697205477,3.779881686672101,5.334265963312557,4.697625843878927,-0.8203162289842973,1.4017013080012486,-0.9513923653786338,-0.24434156132733076,2.2001468430399673,1.2487544776613335,-2.4475975598994255,5.44762755133486,5.44762755133486,-4.3749160693018325,-3.423523703923199,-2.7379810630284496,0.01259358881580036,0.0022335595307148384,0.012605986838594839,0.0006059868385948387,0.00976512294654857,0.012593145677827211,0.0005931456778272108,0.0006585481781300473,0.09060598683859485,0.04060598683859484,0.0003723793147458159,0.9996276206852542,0.263964607935221,0.9049254229128219,0.10289762008455838,0.24843017845288967,0.01681453672183403,6.0723363511335e-05,0.2279748284846832,0.7551499114299715,1.0,0.49314371268340196,0.49332741760911675,10.518058882166311,0.160041750594764,0.5471720942842141,0.15023353810049053,0.030729887173486146,0.03887201452194606,0.03887201452194606,0.0,0.0,6.871060831660961,2.6536237110119067,-0.11373403668744331,-0.11373403668744331,-0.3945730279452304,1.1788383270111389,-4.440892098500626e-16,0.0,0.0,0.0,5.551115123125783e-17,0.0,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,-4.440892098500626e-16,0.0,-1.4433218509246615e-11,-4.310046547092994e-11,-1.4762710151550174e-11,3.9449481875619696e-11,0.0005931456778272108
0.33,0.2,0.9,2.0,5300.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5300,456.0,6.652025434705639,0.9558604786530691,0.0,5.472,5.078638865181177,3.799410534248582,5.359452180852644,4.722811622984752,-0.8189992154878061,1.39802971030635,-0.9558604786530691,-0.24446487535759187,2.228637454662037,1.2727769760089678,-2.425913012944502,5.471628412884678,5.471628412884678,-4.346129382079491,-3.3902689034264224,-2.7134158610200214,0.012593518772712656,0.0022345535230510597,0.012605906185311759,0.0006059061853117588,0.009763724695716743,0.012593071499306774,0.0005930714993067736,0.0006584649193885905,0.09060590618531177,0.04060590618531176,0.0003715180853804197,0.9996284819146196,0.26386769697162205,0.9050011211432774,0.10283233871626364,0.24951190594718947,0.01679498070380236,6.094239020353401e-05,0.22797477631037397,0.7551693005956202,1.0,0.4932086430290132,0.4933919470605271,10.526440017341702,0.15999637626718438,0.5465217529989713,0.1500548444862331,0.030730671947899524,0.03904693252718696,0.03904693252718696,0.0,0.0,6.822434473849704,2.623097550127327,-0.11254781914735634,-0.11254781914735634,-0.3933611348188233,1.1800254347056383,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,-6.594278942340104e-12,-1.9389934970137634e-11,-6.670906882444427e-12,1.7702783683404277e-11,0.0005930714993067736
0.33,0.2,0.9,2.0,5300.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5300,458.0,6.6772124015675605,0.9603305782606391,0.0,5.496,5.103850596273596,3.818936586017527,5.384638249309784,4.7479972489440145,-0.817682369306743,1.3943567623935267,-0.9603305782606391,-0.24459507955794008,2.25712913199093,1.296798553730291,-2.404236793745709,5.495629275529074,5.495629275529074,-4.3173493709110025,-3.357018792650363,-2.6888455410584053,0.012593447963519397,0.0022355458054838504,0.01260582478456896,0.0006058247845689597,0.009762327192363519,0.012592996595241157,0.0005929965952411569,0.0006583808631315247,0.09060582478456897,0.040605824784568964,0.00037065576110065706,0.9996293442388994,0.2637707858655533,0.9050768194850177,0.10276704416130526,0.2505971146647241,0.01677543448726737,6.116180771342423e-05,0.2279747232263956,0.7551886804786236,1.0,0.4932735734700792,0.49345647595574466,10.53483453224754,0.1599509920426533,0.5458718241875277,0.1498762632035399,0.03073145332649443,0.03922267939310448,0.03922267939310448,0.0,0.0,6.77414105491061,2.592913116114338,-0.11136175069021625,-0.11136175069021625,-0.39214940372640417,1.18121240156756,2.4424906541753444e-15,0.0,0.0,0.0,5.551115123125783e-17,0.0,-8.881784197001252e-16,0.0,0.0,-5.551115123125783e-17,0.0,0.0,4.440892098500626e-16,0.0,8.881784197001252e-16,0.0,2.220446049250313e-16,0.0,5.271186265254357e-12,1.5264939052378468e-11,5.275011330518886e-12,-1.3901673215355181e-11,0.0005929965952411569
0.33,0.2,0.9,2.0,5300.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5300,460.0,6.702399226072748,0.9648026608034249,0.0,5.5200000000000005,5.129062163844816,3.838459843454177,5.409824167233609,4.77318272034269,-0.81636569203528,1.3906824677047345,-0.9648026608034249,-0.24473219835525717,2.285621870482153,1.320819209678728,-2.3825689155908103,5.519630139256067,5.519630139256067,-4.288576055670392,-3.3237733948669668,-2.6642700707659466,0.012593376394854208,0.0022365363974251864,0.012605742643054078,0.0006057426430540781,0.009760930418779918,0.012592920966351118,0.0005929209663511174,0.0006582960102183844,0.09060574264305409,0.04060574264305408,0.00036979235387992637,0.9996302076461201,0.26367387473502474,0.905152517845864,0.10270173649915953,0.25168580207686986,0.016755898096056262,6.138161344782514e-05,0.2279746692400781,0.755208051050418,1.0000000000000002,0.4933385039275334,0.4935210042213736,10.54324244870207,0.1599055979764103,0.5452223079597572,0.1496977942977386,0.03073223133286215,0.039399259046798016,0.039399259046798016,0.0,0.0,6.726178421364334,2.56306672061332,-0.11017583276639176,-0.11017583276639176,-0.3909378361551843,1.1823992260727474,-1.887379141862766e-15,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,0.0,0.0,1.1102230246251565e-16,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,1.452955464276151e-11,4.145218022999497e-11,1.4387411401139971e-11,-3.765491043972169e-11,0.0005929209663511174
0.33,0.2,0.9,2.0,5300.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5300,462.0,6.727585906697043,0.9692767228835089,0.0,5.5440000000000005,5.154273566407626,3.857980308033774,5.435009933175189,4.7983680357689025,-0.8150491852658694,1.3870068296822375,-0.9692767228835089,-0.24487625616272224,2.314115665592443,1.3448389427089342,-2.3609093917607327,5.543631004053641,5.543631004053641,-4.25980945622141,-3.2905327333379013,-2.639689417782119,0.012593304073767533,0.002237525318322191,0.012605659767585257,0.0006056597675852572,0.009759534357403683,0.01259284461336696,0.00059284461336696,0.0006582103615195845,0.09060565976758526,0.04060565976758526,0.0003689278757277301,0.9996310721242723,0.26357696369792893,0.9052282161337288,0.10263641580928753,0.25277796550496706,0.016736371553924434,6.160180478497536e-05,0.22797461435994112,0.7552274122813494,1.0,0.49340343432238754,0.4935855317841189,10.55166378857089,0.15986019412368793,0.5445732044247213,0.1495194378140908,0.03073300599063531,0.039576675433348404,0.039576675433348404,0.0,0.0,6.678544432379636,2.533554713153186,-0.10899006682481183,-0.10899006682481183,-0.3897264335923749,1.1835859066970427,4.440892098500626e-16,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,-8.881784197001252e-16,0.0,0.0,0.0,1.4130379158427964e-11,3.9724666264784325e-11,1.3848148322503917e-11,-3.59946707856329e-11,0.00059284461336696
0.33,0.2,0.9,2.0,5300.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5300,464.0,6.752772441916367,0.9737527611030862,0.0,5.5680000000000005,5.1794848024748665,3.8774979812314783,5.4601955456870765,4.823553193812949,-0.8137328505892016,1.3833298517685009,-0.9737527611030862,-0.24502727737882252,2.3426105127799097,1.3688577516768237,-2.3392582355290132,5.567631869909744,5.567631869909744,-4.231049592416778,-3.257296831313692,-2.6151035497648634,0.012593231007722402,0.0022385125876561254,0.012605576165107858,0.000605576165107858,0.009758138990816519,0.012592767541900196,0.0005927675419001958,0.0006581239232519298,0.09060557616510787,0.04060557616510786,0.00036806233868945664,0.9996319376613105,0.2634800528720375,0.9053039142566195,0.10257108217113221,0.25387360211948035,0.01671685488455536,6.182237907450847e-05,0.22797455859568738,0.7552467641406828,1.0,0.4934683645757348,0.4936500585707865,10.560098573767132,0.15981478053970977,0.5439245136906684,0.14934119379778515,0.030733777323487733,0.0397549325158993,0.0397549325158993,0.0,0.0,6.6312369597101535,2.5043734807874993,-0.10780445431292396,-0.10780445431292396,-0.38851519752513397,1.1847724419163663,2.7755575615628914e-15,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,5.551115123125783e-17,-8.881784197001252e-16,0.0,0.0,4.440892098500626e-16,0.0,0.0,2.220446049250313e-16,0.0,-2.642986524081792e-12,-8.162349268703295e-12,-2.7462893070762107e-12,7.541703372915265e-12,0.0005927675419001958
0.33,0.2,0.9,2.0,5300.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5300,466.0,6.777958830230993,0.9782307721266623,0.0,5.5920000000000005,5.204695870581783,3.8970128644670723,5.485381003342789,4.8487381930844204,-0.8124166895728617,1.379651537355536,-0.9782307721266623,-0.2451852863863178,2.371106407568867,1.3928756354422045,-2.3176154602728207,5.591632736812326,5.591632736812326,-4.20229648410433,-3.224065711977668,-2.5905124344610013,0.012593157203777502,0.002239498224771373,0.012605491842260029,0.0006054918422600288,0.009756744301442702,0.01259268976953809,0.0005926897695380899,0.000658036714812793,0.09060549184226004,0.04060549184226003,0.0003671957548051866,0.9996328042451949,0.2633831423736045,0.905379612123729,0.10250573566317656,0.2549727089550068,0.016697348111279275,6.204333363579595e-05,0.22797450195631927,0.7552661065987658,1.0000000000000002,0.4935332946096849,0.4937145845092021,10.568546826373549,0.15976935727903574,0.5432762358581973,0.14916306229134432,0.030734545355003355,0.039934034278320894,0.039934034278320894,0.0,0.0,6.584253886942149,2.475519447320959,-0.10661899665721108,-0.10661899665721108,-0.3873041294182178,1.1859588302309927,-1.5543122344752192e-15,0.0,0.0,0.0,5.551115123125783e-17,0.0,8.881784197001252e-16,0.0,0.0,-1.6653345369377348e-16,0.0,0.0,-1.3322676295501878e-15,-8.881784197001252e-16,-8.881784197001252e-16,0.0,2.220446049250313e-16,0.0,-1.4032646572514906e-11,-4.267597126378364e-11,-1.4421207283898951e-11,3.9333163462385023e-11,0.0005926897695380899
0.33,0.2,0.9,2.0,5300.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5300,468.0,6.8031450701961385,0.9827107527835196,0.0,5.6160000000000005,5.229906769319358,3.9165249590087434,5.510566304765229,4.873923032239557,-0.8111007037299505,1.3759718897009554,-0.9827107527835196,-0.24535030755459836,2.3996033456536985,1.416892592870179,-2.295981079657764,5.615633604749416,5.615633604749416,-4.1735501511465944,-3.190839398363075,-2.565916039823562,0.012593082667555752,0.0022404822485927495,0.012605406805176446,0.0006054068051764457,0.00975535027150539,0.012592611310748403,0.0005926113107484025,0.0006579487522040406,0.09060540680517645,0.04060540680517645,0.00036632813604204364,0.9996336718639579,0.263286232315131,0.9054553096471809,0.10244037636143569,0.25607528293514553,0.016677851256624295,6.226466575486417e-05,0.2279744444468771,0.7552854396307437,0.9999999999999999,0.49359822434886214,0.49377910952967274,10.57700856883901,0.15972392439451344,0.5426283710082767,0.14898504333101553,0.030735310108527147,0.040113984729508265,0.040113984729508265,0.0,0.0,6.537593108377323,2.4469890723213674,-0.10543369523477164,-0.10543369523477164,-0.3860932306806424,1.187145070196138,-1.2212453270876722e-15,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,-5.551115123125783e-17,0.0,0.0,-1.3322676295501878e-15,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,-1.1956382064970406e-11,-3.581804861388371e-11,-1.2156178841316034e-11,3.293040146123971e-11,0.0005926113107484025
0.33,0.2,0.9,2.0,5300.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5300,470.0,6.828331160374182,0.987192699929813,0.0,5.64,5.255117497286999,3.936034266098977,5.535751448585783,4.899107709943736,-0.8097848945640456,1.3722909120406697,-0.987192699929813,-0.24552236523781618,2.4281013227568726,1.4409086228270596,-2.274355107389198,5.639634473709018,5.639634473709018,-4.1448106133999225,-3.15761791347011,-2.541314333856748,0.012593007404835738,0.002241464678002968,0.012605321060111717,0.0006053210601117166,0.009753956883403237,0.012592532167986281,0.0005925321679862809,0.0006578600382050048,0.09060532106011172,0.04060532106011172,0.0003654594943859385,0.9996345405056141,0.26318932280842683,0.9055310067396399,0.10237500434151833,0.2571813208373049,0.016658364342933978,6.248637268810832e-05,0.2279743860726663,0.7553047632117116,1.0,0.493663153718354,0.4938436335629818,10.585483823713053,0.15967848193871198,0.5419809192180114,0.14880713695212847,0.030736071607408693,0.0402947878978937,0.0402947878978937,0.0,0.0,6.491252530512607,2.4187788517113153,-0.10424855141421663,-0.10424855141421663,-0.3848825027130003,1.1883311603741822,-9.992007221626409e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,-2.192782413978911e-12,-6.471293986787252e-12,-2.2058101872834968e-12,5.9347630976258614e-12,0.0005925321679862809
0.33,0.2,0.9,2.0,5300.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5300,472.0,6.853517099327503,0.991676610421698,0.0,5.664,5.280328053084117,3.955540786980257,5.560936433437174,4.924292224864326,-0.8084692635771304,1.3686086076109603,-0.991676610421698,-0.24570148377301748,2.4566003346019216,1.4649237241802235,-2.252737557162831,5.663635343679105,5.663635343679105,-4.116077890707839,-3.1244012802861407,-2.516707284586146,0.012592931421782305,0.0022424455319159015,0.012605234613441284,0.0006052346134412835,0.009752564119679372,0.012592452341920968,0.0005924523419209675,0.0006577705736163786,0.09060523461344129,0.04060523461344129,0.00036458984185934955,0.9996354101581406,0.2630924139651924,0.9056067033138553,0.10230961967902046,0.25829081928528824,0.016638887392484588,6.270845166308112e-05,0.2279743268400951,0.7553240773157572,1.0,0.493728082643321,0.493908156540007,10.593972613595364,0.1596330299641943,0.5413338805639063,0.1486293431899919,0.030736829875033674,0.040476447830456834,0.040476447830456834,0.0,0.0,6.445230072263046,2.3908853175916813,-0.10306356656282567,-0.10306356656282567,-0.38367194691588313,1.189517099327503,-9.992007221626409e-16,0.0,0.0,-4.440892098500626e-16,5.551115123125783e-17,0.0,-2.6645352591003757e-15,0.0,0.0,-1.1102230246251565e-16,-1.7763568394002505e-15,0.0,1.7763568394002505e-15,0.0,8.881784197001252e-16,0.0,-1.1102230246251565e-16,0.0,9.09330943876796e-12,2.6450419545603898e-11,9.054455102353032e-12,-2.4196880610283245e-11,0.0005924523419209675
0.33,0.2,0.9,2.0,5300.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5300,474.0,6.878702885618478,0.9961624811153301,0.0,5.688,5.305538435310118,3.975044522895068,5.586121257953467,4.949476575670701,-0.80715381226958,1.3649249796484897,-0.9961624811153301,-0.24588768747912487,2.4851003769134463,1.488937895798116,-2.231128442663998,5.68763621464761,5.68763621464761,-4.087352002900273,-3.0911895217849428,-2.4920948600599977,0.012592854724950364,0.0022434248292758853,0.012605147471662463,0.0006051474716624629,0.009751171963022769,0.01259237183322126,0.0005923718332212606,0.0006576803592388547,0.09060514747166247,0.04060514747166247,0.0003637191905211503,0.9996362808094789,0.2629955058970191,0.9056823992826618,0.10224422244952444,0.25940377474846893,0.016619420427485092,6.29308998784805e-05,0.22797426675668564,0.7553433819159509,1.0,0.4937930110489972,0.4939726783917212,10.602474961135998,0.15958756852351766,0.5406872551218621,0.14845166207989305,0.03073758493482398,0.040658968592804316,0.040658968592804316,0.0,0.0,6.399523664899215,2.3633050378917813,-0.1018787420465328,-0.1018787420465328,-0.3824615646898817,1.190702885618478,7.771561172376096e-16,0.0,-8.881784197001252e-16,0.0,5.551115123125783e-17,0.0,-1.7763568394002505e-15,0.0,0.0,-5.551115123125783e-17,0.0,0.0,1.3322676295501878e-15,-4.440892098500626e-16,8.881784197001252e-16,0.0,-1.1102230246251565e-16,0.0,1.5346984100217398e-11,4.400275716714974e-11,1.5127302188666647e-11,-4.01535037858336e-11,0.0005923718332212606
0.33,0.2,0.9,2.0,5300.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5300,476.0,6.903888517809484,1.0006503088668643,0.0,5.712,5.330748642564412,3.9945454750858955,5.611305920770059,4.974660761034223,-0.805838542140175,1.3612400313902895,-1.0006503088668643,-0.2460810006559353,2.513601445417112,1.5129511365502477,-2.209527777566879,5.7116370866024315,5.7116370866024315,-4.0586329697928125,-3.057982660925948,-2.4674770283504506,0.012592777321281515,0.0022444025890569702,0.012605059641393253,0.0006050596413932526,0.009749780396267504,0.012592290643027138,0.0005922906430271373,0.0006575893963851609,0.09060505964139326,0.04060505964139326,0.00036284755246644343,0.9996371524475336,0.26289859871538873,0.9057580945589797,0.1021788127285992,0.2605201835409662,0.01659996347007734,6.315371450413949e-05,0.22797420583106495,0.7553626769843536,1.0,0.4938579388606895,0.4940371990491921,10.61099088903536,0.1595420976692331,0.5400410429671858,0.14827409365709726,0.030738336810237563,0.04084235426924909,0.04084235426924909,0.0,0.0,6.354131251985273,2.336034616022731,-0.10069407922994067,-0.10069407922994067,-0.3812513574355876,1.1918885178094847,-1.7763568394002505e-15,0.0,0.0,4.440892098500626e-16,5.551115123125783e-17,0.0,8.881784197001252e-16,0.0,0.0,0.0,-8.881784197001252e-16,0.0,-4.440892098500626e-16,0.0,0.0,0.0,-3.3306690738754696e-16,0.0,9.626638028392698e-12,2.7211666947524193e-11,9.394731520506738e-12,-2.4769181497519277e-11,0.0005922906430271373
0.33,0.2,0.9,2.0,5300.0,1e-06,near_unit_sigma_xl_090_hm_2_T_5300,478.0,6.929073994465417,1.0051400905381112,0.0,5.736,5.355958673448542,4.01404364479036,5.6364904205255755,4.999844779629833,-0.8045234546840394,1.3575537660691914,-1.0051400905381112,-0.24628144758305826,2.5421035358456257,1.5369634453075145,-2.1879355755439143,5.735637959531435,5.735637959531435,-4.029920811186328,-3.0247807206482165,-2.4428537575609663,0.012592699218022821,0.0022453788302467495,0.012604971129315974,0.0006049711293159739,0.009748389402351475,0.012592208781615266,0.0005922087816152659,0.0006574976963984458,0.09060497112931598,0.04060497112931598,0.0003619749398227017,0.9996380250601773,0.2628016925315455,0.905833789055915,0.1021133905917132,0.2616400418223262,0.016580516542310006,6.337689268087407e-05,0.22797414407281066,0.7553819624921985,1.0,0.4939228660038645,0.4941017184436643,10.619520420055881,0.15949661745382548,0.5393952441739959,0.14809663795659164,0.030739085524753962,0.0410266089631353,0.0410266089631353,0.0,0.0,6.309050789255284,2.3090706904981384,-0.09950957947442429,-0.09950957947442429,-0.38004132655145817,1.1930739944654176,-4.440892098500626e-16,0.0,0.0,0.0,5.551115123125783e-17,0.0,-1.7763568394002505e-15,0.0,0.0,-1.1102230246251565e-16,-1.7763568394002505e-15,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,4.440892098500626e-16,0.0,-8.544389154541143e-12,-2.6442442853380488e-11,-8.815620108904021e-12,2.4540763518543507e-11,0.0005922087816152659
