scenario,time,time_to_terminal,log_capital,log_capability,log_population,log_consumption,log_shadow_value,log_output,log_service_composite,log_wage,log_ai_price,log_ai_marginal_cost,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_automated_research,log_automated_research_services,log_effective_research,log_output_per_capita,log_consumption_per_capita,log_capital_per_capita,capital_growth,capability_growth,consumption_growth,consumption_per_capita_growth,shadow_growth,output_growth,output_per_capita_growth,wage_growth,output_capital_ratio,capability_growth_to_output_capital,gross_capital_return,net_capital_return,human_research_share,production_labor_population_share,ai_share,inverse_demand_elasticity,monopoly_soc_margin,automated_research_share,inference_share,research_resource_share,investment_share,consumption_share,resource_share_sum,production_labor_share,aggregate_labor_share,ai_markup,ai_profit_share,shadow_capability_to_output,shadow_capability_to_capital,human_to_automated_research_ratio,human_to_automated_service_ratio,singularity_time_estimate,monopoly_foc_log_error,final_production_log_error,inference_identity_log_error,research_ces_log_error,research_compute_foc_log_error,research_human_foc_log_error,research_human_kkt_slack,labor_market_error,euler_residual,capital_law_residual,capability_law_residual,consumption_euler_path_residual,shadow_costate_residual
omega_H=0; fixed chi,110.51444044906474,1396.500656583636,2.8008312972469676,0.21947822735857203,1.3261732853887769,1.2243058603651953,0.7059855020366568,1.5038705360178186,0.865068967054208,-0.292222427837437,0.813574134960402,-0.21947822735857203,-2.4119631004878173,-2.6314413278463893,-inf,1.3261732853887769,-6.830908688642275,-6.611430461283702,-6.611430461283702,0.17769725062904174,-0.10186742502358159,1.4746580118581907,0.012230566969473805,0.0021400319811372133,0.012209242921419734,0.00020924292141973402,0.011254258932711182,0.01223562811514256,0.0002356281151425603,0.00015625447491451894,0.2733613421861204,0.007828583090875207,0.09020924292141974,0.04020924292141974,0.0,1.0,0.06708586352311366,0.6440810926138851,0.2222171716464272,1.0,0.015997675254955455,0.00024002217941570937,0.2276494784222401,0.7561128241433888,0.9999999999999999,0.6250524714395138,0.6250524714395138,2.8096287644395797,0.02894985330553069,0.5607911038978061,0.15329860884754035,0.0,0.0,187.7809048157257,-6.483702463810914e-14,0.0,0.0,0.0,-4.440892098500626e-16,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
omega_H=0; fixed chi,111.0,1396.0150970327009,2.8067700227015955,0.2205176451884527,1.332,1.2302342288734054,0.7114500569702897,1.5098117262648292,0.8710113713034369,-0.29214651541431835,0.8125006882095795,-0.2205176451884527,-2.4044123471156817,-2.6249299923041343,-inf,1.332,-6.823818140517763,-6.60330049532931,-6.60330049532931,0.1778117262648291,-0.10176577112659468,1.4747700227015954,0.01223080099389983,0.0021412876394021896,0.012209465268748547,0.00020946526874854668,0.011254020109789601,0.012235892346001975,0.00023589234600197503,0.0001564256701946931,0.2733620159659047,0.007833157184754093,0.09020946526874855,0.04020946526874855,0.0,1.0,0.06712183899569091,0.6440689808714508,0.22221716622813015,1.0,0.016006798854878563,0.00024029820939662518,0.22764977341131995,0.756103129524405,1.0,0.6250283678728871,0.6250283678728871,2.80953315743119,0.028964833272234338,0.5611067961511983,0.1533852849680615,0.0,0.0,188.26627392110288,-6.597500323834993e-14,2.220446049250313e-16,0.0,0.0,-4.440892098500626e-16,0.0,-1.0,0.0,0.0,4.184547135882566e-10,5.100698075716226e-12,2.562556711965813e-10,2.4417688357369904e-10
omega_H=0; fixed chi,112.0,1395.0150970327009,2.8190010676048116,0.2226602254632065,1.344,1.2424439249997374,0.7227038333939557,1.5220478919751663,0.883250059202356,-0.29198991233695426,0.8102879081414991,-0.2226602254632065,-2.388858272397515,-2.6115184978607218,-inf,1.344,-6.8092152749194925,-6.586555049456286,-6.586555049456286,0.17804789197516624,-0.10155607500026265,1.4750010676048115,0.012231289089727385,0.0021438726811206115,0.01220992721520344,0.00020992721520344051,0.011253533207340533,0.01223643930958751,0.0002364393095875099,0.0001567806462432486,0.2733634158036468,0.00784257350171731,0.09020992721520345,0.040209927215203445,0.0,1.0,0.06719605828584321,0.6440439937104327,0.2222171550407204,1.0,0.016025623165706968,0.00024086759666048762,0.22765039318365582,0.7560831160539768,1.0000000000000002,0.624978640948485,0.624978640948485,2.809335935706737,0.02899573588580798,0.5617581649825046,0.15356413083520606,0.0,0.0,189.26587825643026,-6.541989172603735e-14,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,-1.0,0.0,0.0,5.053254949899388e-10,6.157414422086616e-12,3.0949572071836684e-10,2.949304880178749e-10
omega_H=0; fixed chi,113.0,1394.0150970327009,2.8312326042936524,0.22480539012755557,1.356,1.2546540855168828,0.7339571259926425,1.534284606373104,0.8954893238152218,-0.2918329528099719,0.8080723846184503,-0.22480539012755557,-2.3732995478224685,-2.598104937950024,-inf,1.356,-6.794612368005047,-6.569806977877491,-6.569806977877491,0.17828460637310384,-0.10134591448311725,1.4752326042936523,0.012231784968165682,0.0021464564235055073,0.012210394297173417,0.00021039429717341698,0.011253052694994575,0.012236989865854753,0.00023698986585475243,0.00015713870760158954,0.2733648312035558,0.007851984522131854,0.09021039429717342,0.04021039429717342,0.0,1.0,0.06727045097721203,0.6440189481710052,0.2222171438147662,1.0,0.01604449395023982,0.0002414382105901474,0.227651028459568,0.7560630393796021,1.0,0.6249287978452679,0.6249287978452679,2.8091382809900582,0.02902670820449223,0.5624111627568934,0.1537434325740337,0.0,0.0,190.2654781972252,-6.478151348687788e-14,-2.220446049250313e-16,0.0,0.0,-2.220446049250313e-16,0.0,-1.0,0.0,0.0,1.5440235895392007e-11,1.880735150949775e-13,9.457918823119194e-12,9.013532975554739e-12
omega_H=0; fixed chi,114.0,1393.0150970327009,2.8434646399739747,0.2269531378751404,1.368,1.266864715207079,0.7452099408197828,1.5465218728457946,0.9077291666483328,-0.2916756339483182,0.8058541185779893,-0.2269531378751404,-2.3577361704692974,-2.584689308344438,-inf,1.368,-6.780009412534225,-6.553056274659085,-6.553056274659085,0.17852187284579446,-0.101135284792921,1.4754646399739746,0.01223228806680348,0.002149038859701251,0.012210866170249586,0.0002108661702495858,0.011252578244578884,0.012237543813853335,0.0002375438138533352,0.00015749965776024055,0.27336626112196843,0.007861390249407588,0.09021086617024959,0.04021086617024959,0.0,1.0,0.06734501749565285,0.6439938441097969,0.22221713255011633,1.0,0.01606341133398156,0.00024201005444433323,0.22765167805048614,0.7560429005610879,1.0,0.6248788382779126,0.6248788382779127,2.8089401923385484,0.029057750388105843,0.563065794161526,0.15392319091560824,0.0,0.0,191.26507403860856,-6.547540287726861e-14,-4.440892098500626e-16,0.0,0.0,-4.440892098500626e-16,0.0,-1.0,0.0,0.0,-4.887898245875544e-10,-5.951698335560085e-12,-2.994488424584718e-10,-2.854011384861854e-10
omega_H=0; fixed chi,115.0,1392.0150970327009,2.8556971818516317,0.22910346739960147,1.3800000000000001,1.2790758188525635,0.756462283928809,1.5587596947836506,0.919969589212854,-0.29151795286530247,0.8036331109566646,-0.22910346739960147,-2.342168137412786,-2.5712716048123876,-inf,1.3800000000000001,-6.765406401266827,-6.536302933867226,-6.536302933867226,0.1787596947836505,-0.10092418114743662,1.4756971818516316,0.012232797824002495,0.002151619982871347,0.012211342490311063,0.00021134249031106236,0.011252109528092295,0.01223810095929423,0.0002381009592942289,0.00015786330798128745,0.27336770451609416,0.007870790687144512,0.09021134249031107,0.04021134249031107,0.0,1.0,0.06741975826828701,0.64396868138301,0.2222171212466189,1.0,0.01608237544285598,0.00024258313149345238,0.2276523407699706,0.7560227006556799,1.0,0.6248287619602476,0.6248287619602477,2.8087416688072655,0.029088862596896314,0.5637220638974639,0.15410340659272467,0.0,0.0,192.2646660754434,-6.42264019745653e-14,0.0,0.0,0.0,1.1102230246251565e-16,0.0,-1.0,0.0,0.0,-4.457264002333261e-10,-5.4254057843539094e-12,-2.73103673356645e-10,-2.603123567396226e-10
omega_H=0; fixed chi,115.53782410584041,1391.4772729268605,2.8622763496025243,0.23026103366290976,1.386453889270085,1.2856434424241943,0.76251387234366,1.5653417213186438,0.9265530238056878,-0.2914329973746439,0.80243746609417,-0.23026103366290976,-2.3337933476129713,-2.564054381275881,-inf,1.386453889270085,-6.757552524182437,-6.527291490519527,-6.527291490519527,0.17888783204855874,-0.1008104468458908,1.4758224603324392,0.012233074541051499,0.002153007627758808,0.012211600385431308,0.00021160038543130769,0.011251859697581093,0.012238401859709924,0.00023840185970992397,0.00015805993847095579,0.2733684860164585,0.007875844283050179,0.09021160038543131,0.04021160038543131,0.0,1.0,0.06746002786829255,0.6439551239510082,0.22221711515120712,1.0,0.01609259416462163,0.0002428918572674231,0.22765270221127346,0.7560118117668375,1.0,0.6248017813282439,0.624801781328244,2.808634717895325,0.02910562450713438,0.5640757007448773,0.15420052031130002,0.0,0.0,192.8022692986006,-6.40321129452559e-14,2.220446049250313e-16,0.0,0.0,5.551115123125783e-16,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
omega_H=0; fixed chi,116.0,1391.0150970327009,2.867930237047603,0.23125637739411764,1.3920000000000001,1.291287401183476,0.7677141613231148,1.5709980755502828,0.9322105930217518,-0.29135990670163636,0.8014093626913708,-0.23125637739411764,-2.326595445769346,-2.557851823163464,-inf,1.3920000000000001,-6.7508033270253165,-6.519546949631199,-6.519546949631199,0.1789980755502827,-0.10071259881652406,1.475930237047603,0.012233313686930078,0.0021541997861723,0.012211822918469166,0.0002118229184691657,0.011251646222501688,0.012238661111219074,0.00023866111121907327,0.0001582294717472621,0.2733691603589975,0.007880185838604958,0.09021182291846917,0.04021182291846917,0.0,1.0,0.06749467372254861,0.6439434598467421,0.22221710990412138,1.0,0.016101386402964893,0.000243157445011706,0.22765301545062075,0.7560024407014025,0.9999999999999999,0.6247785686058924,0.6247785686058924,2.8085427094514377,0.029120044991142673,0.5643799766681836,0.154284080345212,0.0,0.0,193.2642545981003,-6.439293542825908e-14,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,-1.0,0.0,0.0,2.503888537480625e-10,5.334552244384838e-12,1.5309288559084422e-10,1.4441867146608445e-10
omega_H=0; fixed chi,117.0,1390.0150970327009,2.880163811374278,0.23341186653629578,1.4040000000000001,1.3034994661280117,0.7789655782414224,1.5832370180482864,0.9444521795444398,-0.2912014930445288,0.7991828747477983,-0.23341186653629578,-2.311018093368326,-2.544429959904622,-inf,1.4040000000000001,-6.736200183591888,-6.502788317055592,-6.502788317055592,0.1792370180482863,-0.10050053387198843,1.4761638113742779,0.012233835226931639,0.002156778262392637,0.012212307192290321,0.00021230719229032094,0.011251188078938941,0.012239224116417091,0.00023922411641709093,0.00015859799917805617,0.2733706278554252,0.007889575699161325,0.09021230719229033,0.040212307192290325,0.0,1.0,0.06756976427208504,0.6439181793617313,0.2222170985224731,1.0,0.016120444337009845,0.0002437329981642237,0.22765370118637848,0.7559821214784475,1.0,0.6247282579377029,0.624728257937703,2.8083433133639275,0.029151297725287125,0.5650395370125738,0.15446521299626606,0.0,0.0,194.2638398314573,-6.492029136495603e-14,0.0,0.0,0.0,5.551115123125783e-16,0.0,-1.0,0.0,0.0,3.165478521666154e-10,6.7438207795866845e-12,1.9358173050654237e-10,1.8263448045563457e-10
omega_H=0; fixed chi,118.0,1389.0150970327009,2.892397909789459,0.23556993348496447,1.416,1.3157120170919456,0.7902165394300181,1.595476524879528,0.9566943502223977,-0.29104270977260627,0.7969536481190413,-0.23556993348496447,-2.295436078517307,-2.5310060120022713,-inf,1.416,-6.721596965368975,-6.48602703188401,-6.48602703188401,0.17947652487952803,-0.1002879829080543,1.4763979097894593,0.012234362096255634,0.0021593554041027946,0.012212795099300768,0.00021279509930076726,0.011250734897063176,0.012239789861645534,0.00023978986164553337,0.00015896878258203628,0.2733721063615175,0.007898960259124545,0.09021279509930077,0.04021279509930077,0.0,1.0,0.06764503032161728,0.6438928397917222,0.2222170871015239,1.0,0.016139549365523816,0.0002443097940494598,0.22765439724107986,0.7559617435993469,1.0,0.6246778296845164,0.6246778296845164,2.8081434796623053,0.029182620949959756,0.5657007493654564,0.1546468054243237,0.0,0.0,195.26342195759509,-6.45039577307216e-14,0.0,0.0,0.0,-2.220446049250313e-16,0.0,-1.0,0.0,0.0,1.8077489158385696e-11,3.851159842416241e-13,1.1057241927625583e-11,1.0433171687695975e-11
omega_H=0; fixed chi,119.0,1388.0150970327009,2.904632537257842,0.23773057689784552,1.428,1.327925057485453,0.8014670496401718,1.6077165986512718,0.9689371065017671,-0.2908835547606523,0.7947216837983382,-0.23773057689784552,-2.279849399518322,-2.5175799764161675,-inf,1.428,-6.706993666753063,-6.469263089855217,-6.469263089855217,0.17971659865127187,-0.10007494251454685,1.4766325372578422,0.0122348939471566,0.0021619312038939887,0.012213286426887883,0.0002132864268878827,0.011250286476311846,0.01224035821811853,0.00024035821811852973,0.00015934169206310855,0.2733735952329936,0.007908339508983654,0.09021328642688789,0.04021328642688789,0.0,1.0,0.06772047227707166,0.6438674410000526,0.22221707564112325,1.0,0.016158701609442456,0.00024488783577669454,0.22765510287895369,0.7559413076758272,1.0,0.6246272835743619,0.6246272835743619,2.807943207461924,0.029214014816195556,0.5663636181752957,0.154828858509747,0.0,0.0,196.2630011587063,-6.458722445756848e-14,0.0,0.0,0.0,-3.3306690738754696e-16,0.0,-1.0,0.0,0.0,-2.97276776112243e-10,-6.332778919315718e-12,-1.8186794951968732e-10,-1.7162271777337867e-10
omega_H=0; fixed chi,120.0,1387.0150970327009,2.916867698744117,0.23989379543266084,1.44,1.3401385907187107,0.8127171136231531,1.6199572419738315,0.9811804498332432,-0.2907240258819179,0.7924869827780072,-0.23989379543266084,-2.2642580546697224,-2.5041518501023834,-inf,1.44,-6.692390282140631,-6.452496486707971,-6.452496486707971,0.17995724197383156,-0.09986140928128928,1.4768676987441172,0.012235430432604229,0.0021645056543737936,0.01221378096271026,0.00021378096271025895,0.01124984261628574,0.012240929070372886,0.00024092907037288544,0.0001597166199296396,0.27337509382639474,0.007917713439353588,0.09021378096271027,0.04021378096271026,0.0,1.0,0.06779609054554436,0.6438419828496666,0.22221706414111983,1.0,0.016177901190095538,0.00024546712646519273,0.22765581736618068,0.7559208143172585,1.0,0.6245766193344852,0.6245766193344853,2.8077424958760346,0.02924547947541918,0.5670281479033784,0.1550113731352929,0.0,0.0,197.26257761674398,-6.342149028171207e-14,0.0,0.0,0.0,-2.220446049250313e-16,0.0,-1.0,0.0,0.0,-2.8248463290747594e-10,-6.01743828376744e-12,-1.7285243895936997e-10,-1.631339698743295e-10
omega_H=0; fixed chi,120.56120776261606,1386.4538892700848,2.9237344021469682,0.241108938076498,1.4467344931513928,1.346993137557318,0.8190305431537034,1.6268270365125237,0.988051766871678,-0.290634332456966,0.7912316526930994,-0.241108938076498,-2.255506026253541,-2.496614964330039,-inf,1.4467344931513928,-6.684194709566484,-6.4430857714899865,-6.4430857714899865,0.1800925433611309,-0.09974135559407471,1.4769999089955754,0.0122357334131563,0.002165949862100565,0.012214059826192954,0.0002140598261929534,0.011249595441664408,0.012241250484379407,0.00024125048437940652,0.00015992786872587317,0.27337593886725137,0.007922971828008349,0.09021405982619296,0.04021405982619296,0.0,1.0,0.06783860549682925,0.6438276694827342,0.22221705766982253,1.0,0.0161886969266286,0.000245792777212491,0.22765622194489235,0.7559092883512665,0.9999999999999999,0.6245481343171243,0.6245481343171243,2.807629662157204,0.029263168756246998,0.5674018164347487,0.15511400428283326,0.0,0.0,197.82354655060635,-6.475375791126226e-14,0.0,0.0,0.0,-4.440892098500626e-16,0.0,-1.0,0.0,0.0,-1.734723475976807e-18,0.0,0.0,-1.734723475976807e-18
omega_H=0; fixed chi,121.0,1386.0150970327009,2.9291033991667215,0.24205958774665987,1.452,1.3523526201735054,0.823966736103094,1.6321984574441692,0.993424381670375,-0.29056412102395757,0.7902495460504129,-0.24205958774665987,-2.248662042291391,-2.4907216300380512,-inf,1.452,-6.677786805962206,-6.435727218215546,-6.435727218215546,0.1801984574441693,-0.09964737982649452,1.4771033991667215,0.012235971210656435,0.002167078748152277,0.012214278497390436,0.00021427849739043617,0.011249403119362712,0.012241502295173845,0.00024150229517384478,0.00016009344072642762,0.27337660150724374,0.007927082040687579,0.09021427849739044,0.04021427849739044,0.0,1.0,0.06787188553477232,0.6438164652032933,0.22221705260136168,1.0,0.016197148229073123,0.000246047669239896,0.22765653998009538,0.7559002641215915,0.9999999999999999,0.6245258366917025,0.6245258366917025,2.8075413440171806,0.029277015079224325,0.5676943430174934,0.15519435018900984,0.0,0.0,198.2621515111154,-6.389333506717776e-14,0.0,0.0,0.0,-2.220446049250313e-16,0.0,-1.0,0.0,0.0,1.491449221069363e-10,5.349223668182912e-12,9.094808933740595e-11,8.439360321688127e-11
omega_H=0; fixed chi,122.0,1385.0150970327009,2.941339642654262,0.24422795248079732,1.464,1.3645671487481545,0.8352159213474346,1.6444402473814588,1.0056689034411228,-0.2904038383435841,0.7880093746321499,-0.24422795248079732,-2.2330613611434362,-2.4772893136242335,-inf,1.464,-6.663183233223245,-6.418955280742448,-6.418955280742448,0.1804402473814588,-0.09943285125184542,1.477339642654262,0.012236516014306018,0.0021696504776347325,0.01221477886774041,0.00021477886774040958,0.011248967832751835,0.012242077809254681,0.0002420778092546809,0.00016047207562763788,0.27337811778103155,0.007936445298714668,0.09021477886774042,0.040214778867740414,0.0,1.0,0.06794785764429556,0.6437908879264205,0.22221704102169776,1.0,0.016216442845981293,0.00024662946716322276,0.22765727015560105,0.7558796575312544,1.0,0.6244749353783219,0.624474935378322,2.8073397510206703,0.029308621775696726,0.568362207889098,0.15537779061059295,0.0,0.0,199.26172298166296,-6.306066779870889e-14,0.0,0.0,0.0,-4.440892098500626e-16,0.0,-1.0,0.0,0.0,1.9775292861567983e-10,7.094790033246312e-12,1.2062466130113858e-10,1.1195074901826363e-10
omega_H=0; fixed chi,123.0,1384.0150970327009,2.953576432784399,0.24639888825603118,1.476,1.3767821790050454,0.8464646733120547,1.6566826139112965,1.0179140165558878,-0.2902431761853346,0.7857664695653761,-0.24639888825603118,-2.2174560103059013,-2.4638548985619324,-inf,1.476,-6.648579559323662,-6.40218067106763,-6.40218067106763,0.18068261391129647,-0.09921782099495458,1.477576432784399,0.012237064628585342,0.0021722208351052713,0.012215281942808957,0.0002152819428089571,0.011248536635021435,0.012242655529348667,0.00024265552934866694,0.00016085244358698958,0.27337964225093625,0.007945803195950419,0.09021528194280896,0.04021528194280896,0.0,1.0,0.06802400726795318,0.6437652508864558,0.22221702940197727,1.0,0.016235785159075165,0.00024721252325804303,0.22765800743662434,0.7558589948810425,1.0,0.6244239151304712,0.6244239151304714,2.807137716037922,0.029340299710453467,0.5690317468252761,0.15556169537651932,0.0,0.0,200.26129214061532,-6.317169010117141e-14,0.0,0.0,0.0,-7.771561172376096e-16,0.0,-1.0,0.0,0.0,1.6408640071685632e-11,5.888766037298598e-13,1.0011890622108055e-11,9.293581529346007e-12
omega_H=0; fixed chi,124.0,1383.0150970327009,2.965813773137809,0.24857239369209785,1.488,1.3889977135086065,0.8577129959556201,1.6689255591631746,1.0301597224293995,-0.2900821328912935,0.7835208318926137,-0.24857239369209785,-2.201845988855697,-2.4504183825477948,-inf,1.488,-6.633975779660189,-6.385403385968091,-6.385403385968091,0.18092555916317465,-0.09900228649139353,1.4778137731378092,0.01223761683886044,0.0021747898128663713,0.01221578759172156,0.00021578759172155917,0.011248109404733645,0.012243235387732199,0.0002432353877321984,0.0001612344757706552,0.27338117452036836,0.007955155715026523,0.09021578759172157,0.040215787591721563,0.0,1.0,0.06810033480068531,0.6437395539504359,0.22221701774204894,1.0,0.01625517528698629,0.00024779684055672757,0.227658751368132,0.7558382765043249,0.9999999999999999,0.6243727756835408,0.6243727756835409,2.806935238218428,0.029372049029472862,0.5697029641456055,0.15574606546586095,0.0,0.0,201.26085910013097,-6.347700143294333e-14,0.0,0.0,0.0,-3.3306690738754696e-16,0.0,-1.0,0.0,0.0,-1.8025397841014978e-10,-6.470993879625908e-12,-1.1001571355306883e-10,-1.0214004121655851e-10
omega_H=0; fixed chi,125.0,1382.0150970327009,2.978051667295171,0.250748467408734,1.5,1.4012137548232668,0.8689608932367974,1.6811690852695147,1.0424060224807588,-0.28992070680207327,0.7812724626555152,-0.250748467408734,-2.186231295866219,-2.436979763274953,-inf,1.5,-6.619371889629559,-6.368623422220825,-6.368623422220825,0.1811690852695147,-0.09878624517673318,1.478051667295171,0.012238172431179327,0.0021773574032354372,0.012216295683865085,0.00021629568386508438,0.011247686020609032,0.01224381730891011,0.00024381730891010964,0.00016161810112436115,0.27338271419353055,0.007964502838661784,0.09021629568386509,0.04021629568386509,0.0,1.0,0.06817684063854393,0.6437137969850235,0.22221700604176062,1.0,0.016274613348725892,0.0002483824221006348,0.22765950149693906,0.7558175027322344,1.0,0.6243215167721755,0.6243215167721756,2.8067323167097236,0.029403869879098533,0.5703758641818558,0.1559309018605163,0.0,0.0,202.2604239721398,-6.428191312579656e-14,-2.220446049250313e-16,0.0,0.0,-1.1102230246251565e-16,0.0,-1.0,0.0,0.0,-1.7828294222865804e-10,-6.4022259715912355e-12,-1.0884501286390069e-10,-1.0107067786868651e-10
omega_H=0; fixed chi,125.58459141939176,1381.4305056133092,2.985206093144776,0.25202177042931645,1.5070150970327012,1.408355383517377,0.8755361220384289,1.6883268154602789,1.04956538018284,-0.28982616053380394,0.7799568205305607,-0.25202177042931645,-2.1771009162436803,-2.4291226866729967,-inf,1.5070150970327012,-6.610834527872373,-6.358812757443056,-6.358812757443056,0.18131171842757765,-0.09865971351532421,1.478190996112075,0.012238498707010707,0.0021788577488760863,0.012216593789776638,0.00021659378977663749,0.011247440246969668,0.012244158423824203,0.0002441584238242027,0.0001618430767180712,0.2733836175447777,0.007969964581067883,0.09021659378977664,0.04021659378977664,0.0,1.0,0.06822164803878224,0.6436987118269433,0.2222169991831181,1.0,0.0162859989219307,0.00024872533482292567,0.22765994270602782,0.7558053330372185,1.0,0.6242914958140158,0.6242914958140159,2.80661348469286,0.029422505264053392,0.5707700168843628,0.15603917200194098,0.0,0.0,202.84476009715445,-6.233902283270254e-14,0.0,0.0,0.0,-9.992007221626409e-16,0.0,-1.0,0.0,0.0,1.734723475976807e-18,0.0,0.0,0.0
omega_H=0; fixed chi,126.0,1381.0150970327009,2.9902901188121502,0.2529271080252362,1.512,1.4134303054981108,0.8802083690996908,1.6934131943567847,1.0546529181325002,-0.28975889626538387,0.7790213628955851,-0.2529271080252362,-2.1706119304212885,-2.423539038446525,-inf,1.512,-6.604767884646816,-6.35184077662158,-6.35184077662158,0.1814131943567847,-0.09856969450188924,1.4782901188121502,0.012238731194632195,0.002179923598537657,0.012216806090343126,0.00021680609034312529,0.011247266362940503,0.012244401221828127,0.00024440122182812704,0.00016200324859383386,0.27338426087982765,0.00797384454950716,0.09021680609034313,0.04021680609034313,0.0,1.0,0.06825352517840017,0.6436879798566052,0.22221699430095973,1.0,0.01629409946361099,0.0002489692709377864,0.22766025737666978,0.7557966738887815,1.0,0.6242701381304718,0.6242701381304718,2.806528950658177,0.029435762405917117,0.5710504512745327,0.15611620554678013,0.0,0.0,203.25998686709696,-6.283862319378386e-14,-2.220446049250313e-16,0.0,0.0,-3.3306690738754696e-16,0.0,-1.0,0.0,0.0,8.829873117399689e-11,5.229241518966976e-12,5.3603543478941695e-11,4.8394482865532495e-11
omega_H=0; fixed chi,127.0,1380.0150970327009,3.0025291307694677,0.2551083141445331,1.524,1.4256473677920611,0.8914554272184553,1.7056578883849554,1.0669004107925837,-0.28959669979057434,0.7767675336753839,-0.2551083141445331,-2.154987891878773,-2.4100962060233058,-inf,1.524,-6.590163760468536,-6.335055446324002,-6.335055446324002,0.18165788838495533,-0.09835263220793888,1.4785291307694677,0.012239292963372873,0.0021824883909927475,0.012217318710083823,0.00021731871008382267,0.011246850339049753,0.012244987065423985,0.00024498706542398427,0.00016238985600658395,0.2733858142729813,0.007983180827420286,0.09021731871008383,0.04021731871008383,0.0,1.0,0.06833038881235133,0.643662102433175,0.2222169825194938,1.0,0.0163136337498434,0.00024955739008227504,0.22766101865558275,0.7557757902044916,1.0,0.6242186394957245,0.6242186394957245,2.8063251392238016,0.029467726754431985,0.5717267297095642,0.1563019775432779,0.0,0.0,204.25954787162468,-6.311617894994015e-14,0.0,0.0,0.0,-7.771561172376096e-16,0.0,-1.0,0.0,0.0,1.2303892106546588e-10,7.29244008929042e-12,7.472730767510427e-11,6.748293590597143e-11
omega_H=0; fixed chi,128.0,1379.0150970327009,3.014768705894388,0.257292084348723,1.536,1.4378649437494466,0.9027020710734336,1.7179031691901456,1.0791485018582054,-0.289434116007258,0.7745109760818814,-0.257292084348723,-2.1393591798135447,-2.396651264162268,-inf,1.536,-6.575559513098765,-6.318267428750042,-6.318267428750042,0.1819031691901456,-0.09813505625055341,1.478768705894388,0.0122398576048224,0.0021850517727632158,0.012217833462727722,0.00021783346272772133,0.011246437876455594,0.012245574800839876,0.00024557480083987546,0.00016277788894569767,0.27338737412947794,0.00799251165025771,0.09021783346272773,0.040217833462727726,0.0,1.0,0.06840743192890497,0.6436361645839354,0.2222169706972105,1.0,0.016333216324810156,0.00025014678252664036,0.22766178505136533,0.7557548518412979,1.0,0.6241670206076336,0.6241670206076336,2.8061208815771352,0.029499763067556167,0.5724047037345588,0.1564882188933528,0.0,0.0,205.25910705460427,-6.34492458573277e-14,0.0,0.0,0.0,-5.551115123125783e-16,0.0,-1.0,0.0,0.0,1.3312993069058976e-11,7.896795196915551e-13,8.089301797853388e-12,7.306995286615603e-12
omega_H=0; fixed chi,129.0,1378.0150970327009,3.027008846915153,0.25947841721855536,1.548,1.4500830354154088,0.913948304146658,1.7301490386115748,1.0913971927307078,-0.2892711435433297,0.772251691202595,-0.25947841721855536,-2.1237257937987226,-2.383204211017278,-inf,1.548,-6.560955138539777,-6.3014767213212215,-6.3014767213212215,0.18214903861157472,-0.0979169645845912,1.479008846915153,0.012240424986903108,0.0021876137360289523,0.012218350268105062,0.00021835026810506156,0.011246028902784502,0.01224616438033621,0.00024616438033621055,0.0001631672974511389,0.273388940206379,0.008001836995957266,0.09021835026810507,0.040218350268105066,0.0,1.0,0.06848465491760874,0.6436101661777384,0.22221695883395692,1.0,0.016352847306260243,0.00025073745127220706,0.22766255628306814,0.7557338589593994,0.9999999999999999,0.624115281205202,0.6241152812052021,2.8059161768869534,0.029531871488537614,0.5730843776089927,0.15667493064335483,0.0,0.0,206.25866448475176,-6.306066779870889e-14,0.0,0.0,0.0,-5.551115123125783e-16,0.0,-1.0,0.0,0.0,-1.0880138803792683e-10,-6.458931046254834e-12,-6.614071790256304e-11,-5.975981168249156e-11
omega_H=0; fixed chi,130.0,1377.0150970327009,3.039249556560006,0.2616673113347796,1.56,1.4623016448350894,0.9251941299201605,1.7423954984913232,1.1036464848157035,-0.28910778102524626,0.7699896801242063,-0.2616673113347796,-2.1080877334040147,-2.3697550447387945,-inf,1.56,-6.546350632793843,-6.284683321459064,-6.284683321459064,0.1823954984913232,-0.09769835516491066,1.479249556560006,0.012240994978200512,0.002190174272984174,0.012218869046302545,0.00021886904630254514,0.011245623345819411,0.012246755763944961,0.00024675576394496065,0.00016355804266510177,0.2733905122615229,0.00801115684252083,0.09021886904630255,0.04021886904630255,0.0,1.0,0.06856205816908811,0.6435841070830737,0.22221694692957933,1.0,0.01637252681231475,0.000251329399328723,0.22766333207152903,0.7557128117168275,0.9999999999999999,0.6240634210267109,0.624063421026711,2.805711024320169,0.029564052160974283,0.5737657556041871,0.15686211384274845,0.0,0.0,207.25822023056054,-6.283862319378386e-14,0.0,0.0,0.0,4.440892098500626e-16,0.0,-1.0,0.0,0.0,-1.1188973879361352e-10,-6.647607377757714e-12,-6.80494428167977e-11,-6.150042280994583e-11
